coupe,num coupe,dimensions,voxel,labels
coronal,45,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 32768)]"
coronal,46,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 32768)]"
coronal,47,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 32768)]"
coronal,48,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 32768)]"
coronal,49,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 32762), (73, 6)]"
coronal,50,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 32593), (3, 39), (42, 70), (73, 66)]"
coronal,51,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 32344), (3, 187), (42, 191), (73, 46)]"
coronal,52,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 32107), (3, 308), (42, 311), (73, 42)]"
coronal,53,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 31908), (3, 396), (42, 412), (73, 52)]"
coronal,54,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 31663), (2, 1), (3, 508), (42, 527), (73, 69)]"
coronal,55,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 31431), (2, 1), (3, 628), (42, 629), (73, 79)]"
coronal,56,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 31206), (2, 11), (3, 697), (41, 10), (42, 751), (73, 93)]"
coronal,57,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 31030), (2, 42), (3, 753), (41, 25), (42, 805), (73, 113)]"
coronal,58,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 30860), (2, 82), (3, 805), (41, 48), (42, 861), (73, 112)]"
coronal,59,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 30639), (2, 103), (3, 891), (41, 78), (42, 929), (73, 128)]"
coronal,60,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 30459), (2, 133), (3, 946), (41, 125), (42, 973), (73, 132)]"
coronal,61,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 30312), (2, 166), (3, 1003), (41, 156), (42, 1007), (73, 124)]"
coronal,62,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 30186), (2, 199), (3, 1021), (41, 205), (42, 1035), (73, 122)]"
coronal,63,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 30060), (2, 220), (3, 1068), (41, 233), (42, 1069), (73, 118)]"
coronal,64,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 29936), (2, 227), (3, 1119), (41, 254), (42, 1108), (73, 124)]"
coronal,65,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 29826), (2, 242), (3, 1137), (41, 267), (42, 1145), (73, 151)]"
coronal,66,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 29717), (2, 277), (3, 1182), (41, 285), (42, 1187), (73, 120)]"
coronal,67,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 29588), (2, 295), (3, 1221), (41, 299), (42, 1202), (73, 163)]"
coronal,68,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 29454), (2, 337), (3, 1238), (41, 327), (42, 1253), (73, 159)]"
coronal,69,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 29301), (2, 384), (3, 1266), (41, 366), (42, 1291), (73, 160)]"
coronal,70,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 29197), (2, 430), (3, 1281), (41, 400), (42, 1312), (73, 148)]"
coronal,71,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 29092), (2, 454), (3, 1328), (41, 423), (42, 1315), (73, 156)]"
coronal,72,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 28993), (2, 467), (3, 1352), (41, 454), (42, 1343), (73, 159)]"
coronal,73,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 28867), (2, 480), (3, 1391), (41, 483), (42, 1374), (73, 173)]"
coronal,74,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 28765), (2, 504), (3, 1422), (41, 521), (42, 1386), (73, 170)]"
coronal,75,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 28666), (2, 540), (3, 1409), (41, 562), (42, 1410), (73, 181)]"
coronal,76,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 28557), (2, 571), (3, 1437), (41, 585), (42, 1426), (73, 192)]"
coronal,77,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 28437), (2, 613), (3, 1470), (41, 608), (42, 1417), (73, 223)]"
coronal,78,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 28338), (2, 640), (3, 1511), (41, 627), (42, 1444), (73, 208)]"
coronal,79,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 28251), (2, 661), (3, 1550), (41, 658), (42, 1487), (73, 161)]"
coronal,80,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 28119), (2, 688), (3, 1555), (41, 674), (42, 1545), (73, 187)]"
coronal,81,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 28030), (2, 712), (3, 1568), (41, 696), (42, 1565), (73, 197)]"
coronal,82,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 27921), (2, 733), (3, 1594), (41, 719), (42, 1598), (73, 203)]"
coronal,83,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 27825), (2, 779), (3, 1576), (41, 760), (42, 1615), (73, 213)]"
coronal,84,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 27761), (2, 833), (3, 1567), (41, 776), (42, 1620), (73, 211)]"
coronal,85,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 27679), (2, 883), (3, 1545), (41, 810), (42, 1616), (73, 235)]"
coronal,86,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 27593), (2, 911), (3, 1569), (41, 857), (42, 1609), (73, 229)]"
coronal,87,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 27531), (2, 900), (3, 1604), (41, 909), (42, 1587), (73, 237)]"
coronal,88,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 27456), (2, 916), (3, 1607), (41, 956), (42, 1581), (73, 252)]"
coronal,89,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 27377), (2, 916), (3, 1660), (41, 979), (42, 1597), (73, 239)]"
coronal,90,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 27306), (2, 954), (3, 1666), (41, 1046), (42, 1566), (73, 230)]"
coronal,91,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 27230), (2, 980), (3, 1654), (41, 1105), (42, 1513), (73, 286)]"
coronal,92,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 27173), (2, 1003), (3, 1675), (41, 1092), (42, 1562), (73, 263)]"
coronal,93,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 27103), (2, 1022), (3, 1673), (4, 4), (41, 1102), (42, 1599), (73, 265)]"
coronal,94,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 27057), (2, 1037), (3, 1662), (4, 10), (41, 1090), (42, 1640), (43, 3), (73, 269)]"
coronal,95,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 26994), (2, 1037), (3, 1686), (4, 21), (41, 1099), (42, 1637), (43, 16), (73, 278)]"
coronal,96,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 26921), (2, 1045), (3, 1688), (4, 35), (41, 1060), (42, 1701), (43, 25), (73, 293)]"
coronal,97,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 26809), (2, 1040), (3, 1744), (4, 44), (41, 1084), (42, 1683), (43, 34), (73, 330)]"
coronal,98,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 26664), (2, 1053), (3, 1842), (4, 54), (11, 2), (41, 1087), (42, 1700), (43, 30), (50, 17), (73, 319)]"
coronal,99,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 26477), (2, 1026), (3, 1939), (4, 55), (11, 21), (41, 1099), (42, 1767), (43, 28), (50, 43), (73, 313)]"
coronal,100,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 26379), (2, 1023), (3, 1970), (4, 50), (11, 43), (41, 1090), (42, 1825), (43, 30), (50, 58), (73, 300)]"
coronal,101,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 26271), (2, 1007), (3, 2007), (4, 61), (11, 69), (41, 1088), (42, 1874), (43, 29), (50, 84), (73, 278)]"
coronal,102,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 26116), (2, 999), (3, 2061), (4, 60), (11, 91), (41, 1074), (42, 1952), (43, 34), (50, 102), (73, 279)]"
coronal,103,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 25980), (2, 999), (3, 2119), (4, 60), (11, 109), (12, 1), (41, 1039), (42, 2000), (43, 47), (50, 116), (73, 298)]"
coronal,104,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 25874), (2, 979), (3, 2177), (4, 67), (11, 115), (12, 11), (26, 6), (41, 1025), (42, 2025), (43, 50), (50, 129), (51, 13), (58, 4), (73, 293)]"
coronal,105,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 25767), (2, 959), (3, 2214), (4, 68), (11, 117), (12, 29), (26, 14), (41, 989), (42, 2041), (43, 51), (50, 128), (51, 27), (58, 13), (73, 351)]"
coronal,106,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 25630), (2, 964), (3, 2246), (4, 72), (11, 128), (12, 46), (26, 16), (41, 973), (42, 2102), (43, 57), (50, 138), (51, 47), (58, 14), (73, 335)]"
coronal,107,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 25489), (2, 970), (3, 2282), (4, 72), (11, 135), (12, 64), (26, 21), (41, 914), (42, 2195), (43, 61), (50, 141), (51, 66), (58, 19), (73, 339)]"
coronal,108,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 25374), (2, 968), (3, 2288), (4, 74), (11, 131), (12, 83), (26, 20), (41, 886), (42, 2273), (43, 63), (50, 147), (51, 81), (58, 19), (73, 361)]"
coronal,109,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 25251), (2, 961), (3, 2357), (4, 75), (11, 132), (12, 103), (26, 20), (41, 864), (42, 2336), (43, 67), (50, 141), (51, 99), (58, 21), (73, 341)]"
coronal,110,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 25120), (2, 942), (3, 2409), (4, 76), (11, 134), (12, 121), (26, 27), (41, 884), (42, 2342), (43, 67), (50, 133), (51, 121), (58, 27), (73, 365)]"
coronal,111,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 25024), (2, 960), (3, 2406), (4, 81), (11, 128), (12, 136), (26, 31), (41, 904), (42, 2394), (43, 71), (50, 126), (51, 133), (58, 20), (73, 354)]"
coronal,112,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 24916), (2, 976), (3, 2441), (4, 88), (11, 119), (12, 154), (26, 28), (41, 906), (42, 2405), (43, 78), (50, 123), (51, 148), (58, 27), (73, 359)]"
coronal,113,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 24828), (2, 959), (3, 2484), (4, 89), (11, 114), (12, 171), (26, 32), (41, 957), (42, 2418), (43, 84), (50, 109), (51, 164), (58, 29), (73, 330)]"
coronal,114,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 24759), (2, 970), (3, 2488), (4, 94), (11, 102), (12, 185), (26, 32), (41, 970), (42, 2431), (43, 86), (50, 107), (51, 172), (58, 29), (73, 343)]"
coronal,115,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 24650), (2, 994), (3, 2529), (4, 100), (11, 89), (12, 191), (13, 4), (26, 31), (41, 1003), (42, 2426), (43, 98), (50, 98), (51, 184), (52, 1), (58, 33), (73, 337)]"
coronal,116,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 24577), (2, 1065), (3, 2468), (4, 101), (11, 85), (12, 194), (13, 14), (26, 30), (41, 1050), (42, 2427), (43, 99), (50, 87), (51, 196), (52, 11), (58, 34), (73, 330)]"
coronal,117,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 24494), (2, 1145), (3, 2455), (4, 100), (11, 75), (12, 181), (13, 29), (26, 13), (41, 1072), (42, 2420), (43, 102), (50, 78), (51, 192), (52, 25), (58, 26), (73, 361)]"
coronal,118,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 24424), (2, 1250), (3, 2386), (4, 103), (11, 69), (12, 166), (13, 45), (26, 1), (41, 1178), (42, 2397), (43, 104), (50, 72), (51, 176), (52, 38), (73, 359)]"
coronal,119,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 24384), (2, 1320), (3, 2362), (4, 102), (11, 60), (12, 145), (13, 54), (41, 1259), (42, 2335), (43, 98), (50, 63), (51, 156), (52, 48), (73, 382)]"
coronal,120,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 24305), (2, 1399), (3, 2298), (4, 105), (11, 57), (12, 142), (13, 62), (14, 14), (28, 8), (41, 1356), (42, 2303), (43, 90), (50, 57), (51, 135), (52, 59), (60, 5), (73, 373)]"
coronal,121,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 24233), (2, 1432), (3, 2256), (4, 108), (11, 56), (12, 134), (13, 70), (14, 23), (28, 42), (41, 1423), (42, 2232), (43, 94), (50, 54), (51, 130), (52, 60), (60, 37), (73, 384)]"
coronal,122,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 24140), (2, 1452), (3, 2266), (4, 101), (10, 9), (11, 51), (12, 131), (13, 70), (14, 31), (18, 6), (28, 70), (41, 1477), (42, 2154), (43, 88), (49, 8), (50, 50), (51, 122), (52, 68), (54, 18), (60, 60), (73, 396)]"
coronal,123,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 24049), (2, 1448), (3, 2188), (4, 90), (10, 29), (11, 42), (12, 127), (13, 85), (14, 38), (18, 68), (28, 72), (41, 1500), (42, 2084), (43, 81), (49, 44), (50, 42), (51, 115), (52, 79), (54, 73), (60, 73), (73, 441)]"
coronal,124,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 23944), (2, 1445), (3, 2210), (4, 82), (10, 61), (11, 38), (12, 114), (13, 88), (14, 43), (18, 112), (28, 82), (41, 1510), (42, 2108), (43, 68), (49, 81), (50, 36), (51, 113), (52, 83), (54, 109), (60, 78), (73, 363)]"
coronal,125,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 23874), (2, 1457), (3, 2222), (4, 74), (10, 84), (11, 34), (12, 110), (13, 92), (14, 43), (18, 130), (28, 77), (41, 1484), (42, 2122), (43, 64), (49, 104), (50, 36), (51, 112), (52, 86), (54, 132), (60, 72), (73, 359)]"
coronal,126,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 23815), (2, 1432), (3, 2264), (4, 70), (10, 105), (11, 30), (12, 107), (13, 82), (14, 43), (18, 146), (28, 69), (41, 1461), (42, 2145), (43, 58), (49, 129), (50, 33), (51, 112), (52, 85), (54, 153), (60, 74), (73, 355)]"
coronal,127,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 23759), (2, 1418), (3, 2279), (4, 67), (10, 130), (11, 26), (12, 102), (13, 81), (14, 41), (17, 5), (18, 150), (24, 3), (28, 70), (41, 1473), (42, 2150), (43, 53), (49, 148), (50, 28), (51, 107), (52, 71), (54, 165), (60, 71), (73, 371)]"
coronal,128,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 23692), (2, 1428), (3, 2282), (4, 57), (10, 150), (11, 25), (12, 101), (13, 73), (14, 33), (17, 40), (18, 117), (24, 4), (28, 69), (41, 1455), (42, 2211), (43, 50), (49, 164), (50, 24), (51, 100), (52, 69), (53, 4), (54, 154), (60, 73), (73, 393)]"
coronal,129,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 23649), (2, 1443), (3, 2288), (4, 55), (5, 1), (10, 173), (11, 21), (12, 98), (13, 71), (14, 23), (17, 59), (18, 106), (24, 5), (28, 78), (41, 1434), (42, 2256), (43, 50), (44, 1), (49, 181), (50, 19), (51, 94), (52, 62), (53, 44), (54, 119), (60, 68), (73, 370)]"
coronal,130,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 23604), (2, 1438), (3, 2278), (4, 49), (10, 180), (11, 18), (12, 92), (13, 63), (14, 17), (17, 76), (18, 89), (24, 6), (28, 87), (41, 1411), (42, 2269), (43, 47), (44, 5), (49, 186), (50, 18), (51, 90), (52, 64), (53, 65), (54, 104), (60, 79), (73, 433)]"
coronal,131,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 23595), (2, 1443), (3, 2281), (4, 50), (5, 2), (10, 195), (11, 16), (12, 92), (13, 65), (14, 18), (17, 97), (18, 77), (24, 7), (28, 92), (41, 1414), (42, 2290), (43, 48), (44, 3), (49, 196), (50, 16), (51, 89), (52, 61), (53, 83), (54, 87), (60, 86), (73, 365)]"
coronal,132,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 23572), (2, 1453), (3, 2293), (4, 50), (5, 1), (10, 197), (11, 15), (12, 84), (13, 60), (14, 16), (17, 107), (18, 61), (24, 7), (28, 111), (41, 1422), (42, 2257), (43, 46), (44, 5), (49, 211), (50, 13), (51, 86), (52, 51), (53, 110), (54, 63), (60, 97), (73, 380)]"
coronal,133,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 23553), (2, 1433), (3, 2303), (4, 46), (5, 2), (10, 211), (11, 12), (12, 80), (13, 47), (14, 16), (17, 120), (18, 41), (24, 5), (28, 118), (41, 1435), (42, 2265), (43, 44), (44, 2), (49, 215), (50, 11), (51, 87), (52, 41), (53, 114), (54, 50), (60, 109), (73, 408)]"
coronal,134,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 23543), (2, 1466), (3, 2302), (4, 48), (5, 2), (10, 221), (11, 11), (12, 71), (13, 33), (14, 13), (17, 127), (18, 23), (24, 7), (28, 130), (41, 1419), (42, 2279), (43, 43), (44, 1), (49, 222), (50, 12), (51, 82), (52, 38), (53, 121), (54, 34), (60, 123), (73, 397)]"
coronal,135,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 23467), (2, 1493), (3, 2264), (4, 45), (5, 2), (10, 232), (11, 10), (12, 66), (13, 25), (14, 13), (16, 45), (17, 135), (18, 14), (24, 10), (28, 152), (41, 1454), (42, 2284), (43, 44), (49, 230), (50, 9), (51, 72), (52, 26), (53, 127), (54, 23), (60, 133), (73, 393)]"
coronal,136,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 23364), (2, 1487), (3, 2302), (4, 46), (5, 4), (10, 231), (11, 10), (12, 59), (13, 15), (14, 16), (16, 146), (17, 127), (18, 2), (24, 11), (28, 158), (41, 1475), (42, 2271), (43, 46), (44, 1), (49, 234), (50, 9), (51, 63), (52, 21), (53, 127), (54, 6), (60, 147), (73, 390)]"
coronal,137,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 23348), (2, 1520), (3, 2270), (4, 48), (5, 2), (10, 231), (11, 11), (12, 45), (13, 8), (14, 15), (16, 210), (17, 125), (24, 12), (28, 167), (41, 1473), (42, 2281), (43, 47), (44, 3), (49, 233), (50, 8), (51, 57), (52, 12), (53, 128), (54, 2), (60, 160), (73, 352)]"
coronal,138,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 23321), (2, 1523), (3, 2254), (4, 48), (5, 1), (10, 236), (11, 9), (12, 40), (13, 4), (14, 19), (16, 272), (17, 119), (24, 14), (28, 175), (41, 1460), (42, 2285), (43, 45), (44, 3), (49, 232), (50, 7), (51, 50), (52, 3), (53, 130), (60, 163), (73, 355)]"
coronal,139,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 23319), (2, 1504), (3, 2237), (4, 52), (5, 2), (10, 246), (11, 7), (12, 30), (14, 20), (16, 307), (17, 106), (24, 16), (28, 188), (41, 1473), (42, 2270), (43, 43), (44, 2), (49, 240), (50, 7), (51, 33), (53, 116), (60, 184), (73, 366)]"
coronal,140,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 23314), (2, 1496), (3, 2180), (4, 50), (10, 250), (11, 4), (12, 22), (14, 25), (16, 350), (17, 105), (24, 14), (28, 202), (41, 1469), (42, 2245), (43, 47), (49, 245), (50, 7), (51, 25), (53, 112), (60, 197), (73, 409)]"
coronal,141,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 23326), (2, 1460), (3, 2163), (4, 51), (10, 258), (11, 4), (12, 11), (14, 27), (16, 387), (17, 96), (24, 20), (28, 223), (41, 1479), (42, 2183), (43, 49), (44, 2), (49, 249), (50, 5), (51, 22), (53, 104), (60, 201), (73, 448)]"
coronal,142,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 23329), (2, 1429), (3, 2206), (4, 52), (10, 251), (11, 4), (12, 3), (14, 34), (16, 425), (17, 92), (24, 21), (28, 233), (41, 1504), (42, 2154), (43, 48), (49, 247), (50, 5), (51, 16), (53, 96), (60, 221), (73, 398)]"
coronal,143,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 23355), (2, 1413), (3, 2205), (4, 51), (10, 244), (11, 2), (12, 1), (14, 37), (16, 457), (17, 79), (24, 25), (28, 243), (41, 1507), (42, 2146), (43, 46), (49, 236), (50, 5), (51, 7), (53, 91), (60, 229), (73, 389)]"
coronal,144,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 23370), (2, 1421), (3, 2194), (4, 53), (10, 239), (14, 37), (16, 503), (17, 78), (24, 26), (28, 241), (41, 1468), (42, 2171), (43, 47), (49, 232), (50, 3), (53, 79), (60, 237), (73, 369)]"
coronal,145,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 23408), (2, 1439), (3, 2141), (4, 54), (10, 228), (14, 37), (16, 540), (17, 76), (24, 35), (28, 219), (41, 1418), (42, 2201), (43, 53), (49, 220), (50, 1), (53, 78), (60, 229), (73, 391)]"
coronal,146,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 23412), (2, 1418), (3, 2189), (4, 55), (10, 214), (14, 26), (16, 633), (17, 71), (24, 49), (28, 155), (41, 1370), (42, 2241), (43, 48), (49, 205), (53, 71), (60, 201), (73, 410)]"
coronal,147,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 23445), (2, 1431), (3, 2156), (4, 59), (10, 207), (14, 17), (16, 785), (17, 73), (24, 71), (28, 91), (41, 1355), (42, 2262), (43, 54), (49, 194), (53, 67), (60, 106), (73, 395)]"
coronal,148,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 23483), (2, 1395), (3, 2173), (4, 56), (7, 6), (10, 202), (14, 5), (16, 879), (17, 71), (24, 90), (28, 39), (41, 1333), (42, 2271), (43, 53), (49, 187), (53, 68), (60, 52), (73, 405)]"
coronal,149,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 23505), (2, 1379), (3, 2202), (4, 59), (7, 37), (10, 216), (14, 4), (16, 854), (17, 63), (24, 101), (28, 12), (41, 1325), (42, 2300), (43, 56), (46, 9), (49, 197), (53, 70), (60, 21), (73, 358)]"
coronal,150,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 23514), (2, 1343), (3, 2257), (4, 68), (7, 59), (8, 10), (10, 208), (14, 3), (16, 817), (17, 65), (24, 96), (41, 1305), (42, 2311), (43, 61), (46, 18), (49, 197), (53, 73), (60, 1), (73, 362)]"
coronal,151,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 23569), (2, 1366), (3, 2261), (4, 65), (5, 1), (7, 65), (8, 44), (10, 188), (15, 2), (16, 783), (17, 66), (41, 1311), (42, 2331), (43, 66), (46, 36), (47, 4), (49, 185), (53, 68), (73, 357)]"
coronal,152,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 23530), (2, 1345), (3, 2290), (4, 78), (7, 77), (8, 82), (10, 158), (15, 1), (16, 749), (17, 67), (41, 1313), (42, 2341), (43, 75), (46, 51), (47, 52), (49, 152), (53, 65), (73, 342)]"
coronal,153,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 23501), (2, 1364), (3, 2271), (4, 78), (7, 83), (8, 105), (10, 123), (16, 741), (17, 67), (41, 1338), (42, 2316), (43, 71), (46, 62), (47, 92), (49, 117), (53, 64), (73, 375)]"
