coupe,num coupe,dimensions,voxel,labels
coronal,54,"(256, 256, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 54040), (2, 1859), (3, 2746), (4, 30), (5, 7), (7, 74), (8, 80), (10, 249), (15, 1), (16, 1093), (17, 74), (28, 76), (41, 2013), (42, 2597), (43, 25), (44, 4), (46, 66), (47, 85), (49, 266), (53, 93), (60, 58)]"
coronal,55,"(256, 256, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 54025), (2, 1819), (3, 2765), (4, 29), (5, 5), (10, 316), (14, 30), (16, 998), (17, 71), (24, 42), (28, 181), (41, 2077), (42, 2588), (43, 21), (44, 2), (49, 305), (53, 91), (60, 171)]"
coronal,56,"(256, 256, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 53961), (2, 1956), (3, 2639), (4, 31), (5, 9), (10, 338), (11, 6), (14, 25), (16, 745), (17, 71), (24, 54), (28, 272), (41, 2292), (42, 2417), (43, 22), (49, 327), (50, 2), (53, 90), (60, 279)]"
coronal,57,"(256, 256, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 53850), (2, 2078), (3, 2584), (4, 30), (5, 5), (10, 374), (11, 8), (14, 20), (16, 705), (17, 68), (24, 24), (28, 280), (41, 2303), (42, 2424), (43, 23), (44, 2), (49, 335), (50, 9), (53, 99), (60, 315)]"
coronal,58,"(256, 256, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 53863), (2, 2155), (3, 2580), (4, 29), (5, 2), (10, 331), (11, 10), (14, 8), (16, 639), (17, 95), (24, 14), (28, 296), (41, 2190), (42, 2513), (43, 30), (44, 1), (49, 355), (50, 11), (53, 87), (60, 327)]"
coronal,59,"(256, 256, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 53862), (2, 2087), (3, 2666), (4, 28), (10, 340), (11, 14), (12, 27), (14, 4), (16, 587), (17, 82), (24, 15), (28, 283), (41, 2051), (42, 2619), (43, 30), (49, 358), (50, 15), (51, 14), (53, 99), (60, 355)]"
coronal,60,"(256, 256, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 53790), (2, 1994), (3, 2802), (4, 31), (10, 318), (11, 13), (12, 27), (14, 2), (16, 547), (17, 93), (24, 11), (28, 262), (41, 2179), (42, 2628), (43, 28), (49, 383), (50, 11), (51, 24), (53, 105), (60, 288)]"
coronal,61,"(256, 256, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 53814), (2, 2103), (3, 2672), (4, 28), (10, 321), (11, 17), (12, 33), (13, 17), (14, 3), (16, 515), (17, 116), (24, 14), (28, 220), (41, 2162), (42, 2698), (43, 29), (49, 327), (50, 13), (51, 25), (52, 11), (53, 129), (60, 269)]"
coronal,62,"(256, 256, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 53844), (2, 1976), (3, 2828), (4, 28), (5, 12), (10, 317), (11, 16), (12, 65), (13, 14), (14, 2), (16, 393), (17, 136), (24, 7), (28, 228), (29, 5), (41, 2110), (42, 2757), (43, 26), (44, 5), (49, 322), (50, 11), (51, 60), (52, 12), (53, 128), (60, 234)]"
coronal,63,"(256, 256, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 53881), (2, 2065), (3, 2744), (4, 29), (5, 3), (10, 299), (11, 15), (12, 80), (13, 45), (14, 4), (16, 271), (17, 152), (24, 13), (28, 220), (29, 7), (41, 2163), (42, 2755), (43, 24), (44, 2), (49, 307), (50, 14), (51, 81), (52, 36), (53, 144), (60, 182)]"
coronal,64,"(256, 256, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 53878), (2, 1994), (3, 2804), (4, 32), (5, 5), (10, 302), (11, 12), (12, 123), (13, 99), (14, 4), (16, 164), (17, 161), (18, 15), (24, 10), (28, 190), (29, 5), (41, 2136), (42, 2706), (43, 26), (44, 6), (49, 288), (50, 16), (51, 125), (52, 95), (53, 140), (54, 23), (60, 177)]"
coronal,65,"(256, 256, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 54137), (2, 1958), (3, 2803), (4, 29), (5, 6), (10, 249), (11, 18), (12, 138), (13, 92), (14, 2), (17, 146), (18, 66), (24, 16), (28, 153), (29, 6), (41, 2198), (42, 2608), (43, 32), (44, 11), (49, 255), (50, 20), (51, 164), (52, 89), (53, 152), (54, 33), (60, 155)]"
coronal,66,"(256, 256, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 54028), (2, 1848), (3, 2924), (4, 31), (5, 5), (10, 266), (11, 19), (12, 159), (13, 97), (14, 6), (17, 149), (18, 93), (24, 10), (28, 109), (29, 13), (41, 2355), (42, 2485), (43, 36), (44, 20), (49, 224), (50, 27), (51, 165), (52, 98), (53, 172), (54, 52), (60, 145)]"
coronal,67,"(256, 256, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 54008), (2, 1847), (3, 2900), (4, 40), (5, 6), (10, 210), (11, 30), (12, 183), (13, 147), (14, 14), (17, 89), (18, 157), (24, 16), (28, 90), (29, 13), (41, 2148), (42, 2689), (43, 37), (44, 40), (49, 219), (50, 31), (51, 195), (52, 113), (53, 70), (54, 141), (60, 103)]"
coronal,68,"(256, 256, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 53854), (2, 1955), (3, 2878), (4, 52), (5, 30), (10, 142), (11, 33), (12, 183), (13, 118), (14, 18), (17, 88), (18, 182), (24, 9), (28, 108), (29, 5), (41, 2127), (42, 2813), (43, 34), (44, 57), (49, 175), (50, 41), (51, 192), (52, 107), (53, 28), (54, 205), (60, 102)]"
coronal,69,"(256, 256, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 54000), (2, 1934), (3, 2846), (4, 50), (5, 35), (10, 113), (11, 39), (12, 219), (13, 135), (14, 52), (18, 258), (28, 90), (29, 18), (30, 3), (41, 2017), (42, 2810), (43, 38), (44, 60), (49, 152), (50, 50), (51, 177), (52, 140), (54, 227), (60, 73)]"
coronal,70,"(256, 256, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 54094), (2, 1943), (3, 2952), (4, 61), (5, 3), (10, 69), (11, 69), (12, 168), (13, 124), (14, 53), (18, 213), (28, 95), (30, 2), (41, 2060), (42, 2785), (43, 42), (44, 13), (49, 105), (50, 54), (51, 175), (52, 154), (54, 223), (60, 77), (62, 2)]"
coronal,71,"(256, 256, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 54165), (2, 1774), (3, 3074), (4, 69), (10, 46), (11, 79), (12, 189), (13, 123), (14, 41), (18, 202), (28, 123), (30, 3), (41, 1988), (42, 2833), (43, 53), (44, 4), (49, 67), (50, 84), (51, 183), (52, 141), (54, 183), (60, 105), (62, 7)]"
coronal,72,"(256, 256, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 54497), (2, 1855), (3, 3124), (4, 87), (11, 92), (12, 207), (13, 96), (14, 25), (18, 38), (28, 64), (30, 3), (41, 2017), (42, 2752), (43, 59), (50, 98), (51, 220), (52, 106), (54, 132), (60, 60), (62, 4)]"
coronal,73,"(256, 256, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 54585), (2, 1702), (3, 3204), (4, 89), (11, 132), (12, 237), (13, 115), (26, 42), (41, 1814), (42, 3042), (43, 61), (50, 131), (51, 243), (52, 92), (58, 47)]"
coronal,74,"(256, 256, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 54706), (2, 1565), (3, 3327), (4, 98), (11, 131), (12, 248), (13, 64), (26, 40), (41, 1790), (42, 3016), (43, 59), (50, 157), (51, 229), (52, 79), (58, 27)]"
coronal,75,"(256, 256, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 54791), (2, 1680), (3, 3179), (4, 72), (11, 149), (12, 242), (13, 59), (26, 42), (41, 2025), (42, 2755), (43, 50), (50, 156), (51, 227), (52, 49), (58, 60)]"
coronal,76,"(256, 256, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 54924), (2, 1542), (3, 3177), (4, 58), (11, 186), (12, 315), (13, 11), (26, 57), (41, 1813), (42, 2816), (43, 57), (50, 183), (51, 335), (58, 62)]"
coronal,77,"(256, 256, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 55041), (2, 1520), (3, 3182), (4, 65), (11, 211), (12, 292), (26, 73), (41, 1660), (42, 2876), (43, 38), (50, 197), (51, 311), (58, 70)]"
coronal,78,"(256, 256, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 55046), (2, 1307), (3, 3469), (4, 50), (11, 202), (12, 223), (26, 71), (41, 1446), (42, 3164), (43, 45), (50, 200), (51, 248), (58, 65)]"
coronal,79,"(256, 256, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 55283), (2, 1226), (3, 3381), (4, 56), (11, 247), (12, 218), (26, 52), (41, 1332), (42, 3199), (43, 27), (50, 226), (51, 240), (58, 49)]"
coronal,80,"(256, 256, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 55528), (2, 1143), (3, 3376), (4, 46), (11, 252), (12, 192), (26, 62), (41, 1295), (42, 3143), (43, 27), (50, 234), (51, 193), (58, 45)]"
coronal,81,"(256, 256, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 55801), (2, 1102), (3, 3321), (4, 56), (11, 234), (12, 144), (26, 51), (41, 1205), (42, 3168), (43, 27), (50, 219), (51, 157), (58, 51)]"
coronal,82,"(256, 256, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 56218), (2, 1064), (3, 3078), (4, 55), (11, 234), (12, 124), (26, 33), (41, 1201), (42, 3095), (43, 34), (50, 240), (51, 127), (58, 33)]"
coronal,83,"(256, 256, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 56515), (2, 1065), (3, 3039), (4, 57), (11, 201), (12, 70), (26, 30), (41, 1170), (42, 3018), (43, 39), (50, 202), (51, 87), (58, 43)]"
coronal,84,"(256, 256, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 56829), (2, 986), (3, 3020), (4, 54), (11, 151), (12, 30), (26, 38), (41, 1160), (42, 2975), (43, 45), (50, 167), (51, 47), (58, 34)]"
coronal,85,"(256, 256, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 56917), (2, 1075), (3, 2906), (4, 52), (11, 131), (41, 1307), (42, 2947), (43, 36), (50, 165)]"
coronal,86,"(256, 256, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 57264), (2, 1046), (3, 2868), (4, 59), (11, 47), (41, 1274), (42, 2841), (43, 31), (50, 106)]"
coronal,87,"(256, 256, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 57553), (2, 1055), (3, 2797), (4, 70), (41, 1344), (42, 2620), (43, 32), (50, 65)]"
coronal,88,"(256, 256, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 57816), (2, 1083), (3, 2630), (4, 50), (41, 1408), (42, 2513), (43, 36)]"
coronal,89,"(256, 256, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 58107), (2, 1138), (3, 2469), (4, 33), (41, 1360), (42, 2414), (43, 15)]"
coronal,90,"(256, 256, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 58420), (2, 1108), (3, 2379), (4, 9), (41, 1340), (42, 2280)]"
coronal,91,"(256, 256, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 58610), (2, 1080), (3, 2300), (41, 1358), (42, 2188)]"
coronal,92,"(256, 256, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 58732), (2, 1004), (3, 2303), (41, 1294), (42, 2203)]"
coronal,93,"(256, 256, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 58838), (2, 994), (3, 2265), (41, 1234), (42, 2205)]"
coronal,94,"(256, 256, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 59029), (2, 966), (3, 2188), (41, 1077), (42, 2276)]"
coronal,95,"(256, 256, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 59394), (2, 943), (3, 2060), (41, 1013), (42, 2126)]"
coronal,96,"(256, 256, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 59412), (2, 852), (3, 2181), (41, 992), (42, 2099)]"
coronal,97,"(256, 256, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 59584), (2, 824), (3, 2130), (41, 986), (42, 2012)]"
coronal,98,"(256, 256, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 59782), (2, 761), (3, 2107), (41, 907), (42, 1979)]"
coronal,99,"(256, 256, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 59965), (2, 712), (3, 2042), (41, 920), (42, 1897)]"
coronal,100,"(256, 256, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 60187), (2, 630), (3, 1991), (41, 902), (42, 1826)]"
coronal,101,"(256, 256, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 60440), (2, 568), (3, 1981), (41, 846), (42, 1701)]"
coronal,102,"(256, 256, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 60619), (2, 550), (3, 1883), (41, 736), (42, 1748)]"
coronal,103,"(256, 256, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 60853), (2, 502), (3, 1816), (41, 688), (42, 1677)]"
coronal,104,"(256, 256, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 61069), (2, 456), (3, 1759), (41, 627), (42, 1625)]"
coronal,105,"(256, 256, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 61326), (2, 372), (3, 1694), (41, 572), (42, 1572)]"
coronal,106,"(256, 256, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 61592), (2, 241), (3, 1684), (41, 483), (42, 1536)]"
coronal,107,"(256, 256, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 61915), (2, 176), (3, 1556), (41, 410), (42, 1479)]"
coronal,108,"(256, 256, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 62152), (2, 147), (3, 1473), (41, 365), (42, 1399)]"
coronal,109,"(256, 256, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 62386), (2, 145), (3, 1390), (41, 322), (42, 1293)]"
coronal,110,"(256, 256, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 62627), (2, 130), (3, 1270), (41, 294), (42, 1215)]"
coronal,111,"(256, 256, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 62868), (2, 98), (3, 1150), (41, 172), (42, 1248)]"
coronal,112,"(256, 256, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 63273), (2, 72), (3, 967), (41, 96), (42, 1128)]"
coronal,113,"(256, 256, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 63690), (2, 72), (3, 831), (41, 111), (42, 832)]"
coronal,114,"(256, 256, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 64145), (2, 36), (3, 684), (41, 31), (42, 640)]"
coronal,115,"(256, 256, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 64563), (2, 10), (3, 482), (41, 17), (42, 464)]"
coronal,116,"(256, 256, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 65069), (3, 252), (42, 215)]"
coronal,117,"(256, 256, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 65458), (3, 40), (42, 38)]"
coronal,118,"(256, 256, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 65536)]"
coronal,119,"(256, 256, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 65536)]"
coronal,120,"(256, 256, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 65536)]"
coronal,121,"(256, 256, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 65536)]"
coronal,122,"(256, 256, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 65536)]"
coronal,123,"(256, 256, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 65536)]"
coronal,124,"(256, 256, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 65536)]"
coronal,125,"(256, 256, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 65536)]"
coronal,126,"(256, 256, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 65536)]"
coronal,127,"(256, 256, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 65536)]"
axial,0,"(256, 128, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 32768)]"
axial,1,"(256, 128, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 32768)]"
axial,2,"(256, 128, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 32768)]"
axial,3,"(256, 128, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 32768)]"
