coupe,num coupe,dimensions,voxel,labels
coronal,20,"(256, 256, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 55562), (2, 983), (3, 2691), (4, 12), (7, 63), (8, 1299), (41, 998), (42, 2496), (46, 106), (47, 1326)]"
coronal,21,"(256, 256, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 55168), (2, 1067), (3, 2737), (4, 11), (7, 75), (8, 1397), (41, 1052), (42, 2518), (46, 108), (47, 1403)]"
coronal,22,"(256, 256, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 54801), (2, 1198), (3, 2635), (4, 10), (7, 89), (8, 1582), (41, 1150), (42, 2423), (46, 124), (47, 1524)]"
coronal,23,"(256, 256, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 54391), (2, 1086), (3, 2793), (4, 10), (7, 120), (8, 1637), (41, 1126), (42, 2587), (46, 156), (47, 1630)]"
coronal,24,"(256, 256, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 53912), (2, 1093), (3, 2983), (4, 12), (7, 134), (8, 1718), (41, 1149), (42, 2680), (46, 167), (47, 1688)]"
coronal,25,"(256, 256, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 53480), (2, 1058), (3, 3045), (4, 16), (7, 147), (8, 1846), (41, 1081), (42, 2820), (46, 161), (47, 1882)]"
coronal,26,"(256, 256, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 53101), (2, 1146), (3, 2992), (4, 17), (7, 158), (8, 1987), (41, 1112), (42, 2958), (46, 186), (47, 1879)]"
coronal,27,"(256, 256, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 52747), (2, 1251), (3, 3063), (4, 16), (7, 233), (8, 1924), (41, 1199), (42, 2954), (46, 244), (47, 1905)]"
coronal,28,"(256, 256, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 52538), (2, 1306), (3, 3072), (4, 22), (7, 253), (8, 1997), (41, 1212), (42, 2928), (46, 273), (47, 1935)]"
coronal,29,"(256, 256, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 52345), (2, 1382), (3, 3099), (4, 24), (7, 325), (8, 1984), (41, 1243), (42, 2910), (46, 324), (47, 1900)]"
coronal,30,"(256, 256, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 52137), (2, 1509), (3, 2967), (4, 25), (7, 357), (8, 1995), (41, 1332), (42, 2877), (46, 348), (47, 1989)]"
coronal,31,"(256, 256, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 51930), (2, 1495), (3, 2990), (4, 31), (7, 396), (8, 2012), (41, 1334), (42, 2941), (46, 366), (47, 2041)]"
coronal,32,"(256, 256, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 51740), (2, 1522), (3, 2999), (4, 36), (7, 399), (8, 2034), (41, 1320), (42, 3036), (46, 389), (47, 2061)]"
coronal,33,"(256, 256, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 51458), (2, 1583), (3, 2987), (4, 40), (7, 418), (8, 2089), (41, 1379), (42, 3075), (43, 3), (46, 412), (47, 2092)]"
coronal,34,"(256, 256, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 51258), (2, 1637), (3, 3039), (4, 47), (7, 495), (8, 1966), (41, 1475), (42, 3075), (43, 12), (46, 492), (47, 2040)]"
coronal,35,"(256, 256, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 51101), (2, 1978), (3, 2795), (4, 54), (7, 457), (8, 1974), (41, 1686), (42, 2936), (43, 22), (46, 449), (47, 2084)]"
coronal,36,"(256, 256, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 50925), (2, 2096), (3, 2687), (4, 68), (7, 521), (8, 2005), (41, 1708), (42, 2991), (43, 30), (46, 495), (47, 2010)]"
coronal,37,"(256, 256, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 50771), (2, 2066), (3, 2778), (4, 81), (7, 558), (8, 1962), (41, 1795), (42, 2973), (43, 40), (46, 529), (47, 1983)]"
coronal,38,"(256, 256, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 50641), (2, 2029), (3, 2859), (4, 94), (7, 568), (8, 1955), (15, 4), (41, 2003), (42, 2860), (43, 51), (46, 512), (47, 1960)]"
coronal,39,"(256, 256, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 50543), (2, 2022), (3, 2895), (4, 114), (7, 561), (8, 1939), (15, 8), (41, 2018), (42, 2890), (43, 74), (46, 541), (47, 1931)]"
coronal,40,"(256, 256, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 50530), (2, 1958), (3, 3035), (4, 131), (7, 554), (8, 1876), (15, 22), (41, 1929), (42, 3004), (43, 100), (46, 536), (47, 1861)]"
coronal,41,"(256, 256, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 50536), (2, 1930), (3, 3088), (4, 147), (7, 489), (8, 1905), (15, 43), (41, 1889), (42, 3070), (43, 134), (46, 507), (47, 1798)]"
coronal,42,"(256, 256, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 50596), (2, 1935), (3, 3159), (4, 146), (7, 451), (8, 1831), (15, 45), (41, 1904), (42, 3103), (43, 163), (46, 462), (47, 1741)]"
coronal,43,"(256, 256, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 50685), (2, 1972), (3, 3101), (4, 140), (7, 386), (8, 1778), (15, 64), (17, 71), (41, 1964), (42, 3026), (43, 192), (46, 443), (47, 1714)]"
coronal,44,"(256, 256, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 50831), (2, 1992), (3, 3026), (4, 141), (5, 1), (7, 378), (8, 1647), (15, 117), (17, 143), (41, 1957), (42, 3077), (43, 197), (46, 403), (47, 1583), (53, 43)]"
coronal,45,"(256, 256, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 50905), (2, 2093), (3, 2980), (4, 137), (7, 350), (8, 1315), (15, 206), (16, 386), (17, 173), (41, 1978), (42, 3020), (43, 193), (46, 375), (47, 1311), (53, 114)]"
coronal,46,"(256, 256, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 51020), (2, 2250), (3, 2857), (4, 128), (7, 250), (8, 1231), (10, 103), (15, 158), (16, 627), (17, 79), (41, 2079), (42, 2938), (43, 175), (46, 283), (47, 1180), (53, 178)]"
coronal,47,"(256, 256, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 51108), (2, 2319), (3, 2863), (4, 124), (5, 2), (7, 208), (8, 959), (10, 109), (15, 87), (16, 1067), (17, 79), (41, 2168), (42, 2946), (43, 150), (46, 229), (47, 945), (49, 89), (53, 84)]"
coronal,48,"(256, 256, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 51525), (2, 2238), (3, 2904), (4, 114), (7, 191), (8, 701), (10, 153), (15, 29), (16, 1216), (17, 78), (41, 2181), (42, 2958), (43, 135), (46, 199), (47, 697), (49, 153), (53, 64)]"
coronal,49,"(256, 256, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 51919), (2, 2162), (3, 2964), (4, 91), (5, 2), (7, 207), (8, 434), (10, 214), (15, 14), (16, 1253), (17, 89), (41, 2177), (42, 2936), (43, 119), (46, 195), (47, 489), (49, 185), (53, 86)]"
coronal,50,"(256, 256, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 52192), (2, 2065), (3, 2971), (4, 83), (5, 4), (7, 174), (8, 376), (10, 248), (15, 15), (16, 1271), (17, 92), (41, 2018), (42, 3033), (43, 95), (46, 177), (47, 395), (49, 217), (53, 110)]"
coronal,51,"(256, 256, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 52128), (2, 2025), (3, 2903), (4, 80), (7, 129), (8, 330), (10, 312), (14, 14), (15, 12), (16, 1349), (17, 105), (24, 172), (41, 1941), (42, 3057), (43, 86), (46, 142), (47, 384), (49, 267), (53, 100)]"
coronal,52,"(256, 256, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 52321), (2, 1988), (3, 2866), (4, 72), (7, 125), (8, 213), (10, 382), (14, 10), (15, 10), (16, 1413), (17, 116), (24, 167), (41, 1890), (42, 3045), (43, 81), (46, 109), (47, 279), (49, 332), (53, 117)]"
coronal,53,"(256, 256, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 52450), (2, 2247), (3, 2717), (4, 68), (7, 109), (8, 71), (10, 273), (14, 20), (15, 13), (16, 1450), (17, 117), (24, 151), (28, 100), (41, 2125), (42, 2762), (43, 81), (46, 118), (47, 207), (49, 261), (53, 110), (60, 86)]"
coronal,54,"(256, 256, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 52660), (2, 2232), (3, 2735), (4, 62), (10, 312), (11, 8), (14, 49), (15, 6), (16, 1612), (17, 101), (24, 111), (28, 122), (41, 2259), (42, 2671), (43, 78), (49, 288), (53, 101), (60, 129)]"
coronal,55,"(256, 256, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 52613), (2, 2253), (3, 2779), (4, 49), (10, 310), (11, 10), (14, 49), (16, 1361), (17, 105), (24, 62), (28, 224), (41, 2420), (42, 2573), (43, 66), (49, 337), (50, 9), (53, 114), (60, 202)]"
coronal,56,"(256, 256, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 52664), (2, 2122), (3, 2867), (4, 57), (10, 365), (11, 10), (12, 6), (14, 52), (16, 1094), (17, 105), (24, 52), (28, 295), (41, 2403), (42, 2588), (43, 69), (49, 363), (50, 14), (51, 4), (53, 111), (60, 295)]"
coronal,57,"(256, 256, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 52683), (2, 1996), (3, 3010), (4, 50), (10, 366), (11, 14), (12, 21), (14, 52), (16, 931), (17, 124), (24, 41), (28, 308), (41, 2261), (42, 2737), (43, 72), (49, 386), (50, 11), (51, 15), (53, 132), (60, 326)]"
coronal,58,"(256, 256, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 52670), (2, 2113), (3, 2927), (4, 48), (10, 349), (11, 17), (12, 32), (14, 50), (16, 945), (17, 144), (24, 32), (28, 257), (41, 2259), (42, 2774), (43, 67), (49, 373), (50, 15), (51, 31), (53, 149), (60, 284)]"
coronal,59,"(256, 256, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 52716), (2, 2179), (3, 2868), (4, 45), (5, 9), (10, 305), (11, 15), (12, 43), (13, 11), (14, 42), (16, 873), (17, 159), (24, 29), (28, 266), (41, 2302), (42, 2763), (43, 64), (44, 2), (49, 320), (50, 11), (51, 40), (52, 14), (53, 166), (60, 294)]"
coronal,60,"(256, 256, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 52731), (2, 2135), (3, 3183), (4, 43), (5, 10), (10, 334), (11, 18), (12, 56), (13, 29), (14, 30), (16, 796), (17, 153), (24, 29), (41, 2331), (42, 3016), (43, 59), (44, 6), (49, 330), (50, 14), (51, 55), (52, 25), (53, 153)]"
coronal,61,"(256, 256, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 52774), (2, 2128), (3, 2952), (4, 44), (5, 23), (10, 309), (11, 16), (12, 59), (13, 38), (14, 34), (16, 742), (17, 150), (24, 23), (28, 219), (41, 2229), (42, 2827), (43, 61), (44, 15), (49, 364), (50, 19), (51, 60), (52, 48), (53, 176), (60, 226)]"
coronal,62,"(256, 256, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 52759), (2, 2014), (3, 2999), (4, 47), (5, 17), (10, 316), (11, 20), (12, 92), (13, 88), (14, 32), (16, 650), (17, 180), (24, 19), (28, 214), (41, 2238), (42, 2876), (43, 55), (44, 12), (49, 338), (50, 20), (51, 97), (52, 65), (53, 193), (60, 195)]"
coronal,63,"(256, 256, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 52776), (2, 1971), (3, 3013), (4, 58), (5, 13), (10, 295), (11, 21), (12, 129), (13, 133), (14, 32), (16, 551), (17, 150), (18, 36), (24, 8), (28, 206), (41, 2214), (42, 2914), (43, 54), (44, 11), (49, 309), (50, 26), (51, 100), (52, 116), (53, 175), (54, 49), (60, 176)]"
coronal,64,"(256, 256, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 52836), (2, 1960), (3, 3103), (4, 67), (5, 5), (10, 278), (11, 20), (12, 149), (13, 109), (14, 27), (16, 384), (17, 158), (18, 78), (24, 5), (28, 171), (41, 2128), (42, 3012), (43, 59), (44, 4), (49, 319), (50, 22), (51, 130), (52, 94), (53, 160), (54, 87), (60, 171)]"
coronal,65,"(256, 256, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 52928), (2, 1996), (3, 3124), (4, 71), (5, 7), (10, 239), (11, 26), (12, 197), (13, 120), (14, 42), (16, 268), (17, 146), (18, 73), (28, 140), (41, 2020), (42, 3092), (43, 62), (44, 24), (49, 282), (50, 33), (51, 161), (52, 118), (53, 145), (54, 95), (60, 127)]"
coronal,66,"(256, 256, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 53296), (2, 2319), (3, 2828), (4, 88), (5, 7), (10, 191), (11, 47), (12, 162), (13, 106), (14, 45), (17, 78), (18, 140), (28, 115), (41, 2136), (42, 2972), (43, 71), (44, 25), (49, 238), (50, 40), (51, 165), (52, 116), (53, 100), (54, 144), (60, 107)]"
coronal,67,"(256, 256, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 53280), (2, 2392), (3, 2768), (4, 101), (5, 4), (10, 165), (11, 39), (12, 119), (13, 118), (14, 57), (17, 76), (18, 152), (28, 109), (30, 4), (41, 2148), (42, 3013), (43, 84), (44, 11), (49, 240), (50, 37), (51, 137), (52, 119), (53, 87), (54, 165), (60, 111)]"
coronal,68,"(256, 256, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 53355), (2, 2325), (3, 2820), (4, 112), (5, 3), (10, 117), (11, 53), (12, 122), (13, 96), (14, 62), (17, 28), (18, 188), (28, 107), (30, 4), (41, 2217), (42, 3026), (43, 94), (44, 2), (49, 191), (50, 49), (51, 130), (52, 96), (53, 38), (54, 185), (60, 115), (62, 1)]"
coronal,69,"(256, 256, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 53343), (2, 2219), (3, 2893), (4, 148), (10, 61), (11, 53), (12, 138), (13, 105), (14, 60), (18, 230), (28, 123), (30, 3), (41, 2284), (42, 2952), (43, 130), (49, 110), (50, 57), (51, 160), (52, 98), (54, 240), (60, 127), (62, 2)]"
coronal,70,"(256, 256, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 53541), (2, 2160), (3, 2895), (4, 161), (10, 31), (11, 83), (12, 145), (13, 95), (14, 48), (18, 197), (28, 124), (30, 2), (41, 2293), (42, 2913), (43, 139), (49, 77), (50, 59), (51, 149), (52, 95), (54, 208), (60, 117), (62, 4)]"
coronal,71,"(256, 256, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 53674), (2, 2064), (3, 3017), (4, 161), (11, 85), (12, 157), (13, 89), (14, 50), (18, 145), (28, 111), (30, 3), (41, 2243), (42, 2981), (43, 139), (50, 78), (51, 159), (52, 92), (54, 168), (60, 110), (62, 10)]"
coronal,72,"(256, 256, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 54007), (2, 1948), (3, 3130), (4, 166), (11, 85), (12, 180), (13, 65), (14, 41), (18, 73), (41, 2234), (42, 3043), (43, 141), (50, 77), (51, 174), (52, 71), (54, 98), (62, 3)]"
coronal,73,"(256, 256, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 54230), (2, 1787), (3, 3275), (4, 161), (11, 86), (12, 188), (13, 74), (41, 2040), (42, 3231), (43, 141), (50, 88), (51, 170), (52, 65)]"
coronal,74,"(256, 256, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 54395), (2, 1596), (3, 3312), (4, 161), (11, 103), (12, 197), (13, 36), (26, 43), (41, 1747), (42, 3396), (43, 143), (50, 106), (51, 213), (52, 44), (58, 44)]"
coronal,75,"(256, 256, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 54564), (2, 1517), (3, 3261), (4, 169), (11, 133), (12, 226), (26, 52), (41, 1621), (42, 3396), (43, 140), (50, 152), (51, 250), (52, 16), (58, 39)]"
coronal,76,"(256, 256, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 54764), (2, 1489), (3, 3207), (4, 156), (11, 134), (12, 218), (26, 47), (41, 1615), (42, 3362), (43, 133), (50, 140), (51, 219), (58, 52)]"
coronal,77,"(256, 256, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 54877), (2, 1489), (3, 3181), (4, 153), (11, 151), (12, 174), (26, 69), (41, 1594), (42, 3324), (43, 128), (50, 152), (51, 190), (58, 54)]"
coronal,78,"(256, 256, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 55132), (2, 1461), (3, 3111), (4, 160), (11, 175), (12, 150), (26, 42), (41, 1571), (42, 3222), (43, 124), (50, 189), (51, 176), (58, 23)]"
coronal,79,"(256, 256, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 55366), (2, 1367), (3, 3210), (4, 159), (11, 175), (12, 103), (26, 29), (41, 1500), (42, 3138), (43, 126), (50, 195), (51, 138), (58, 30)]"
coronal,80,"(256, 256, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 55459), (2, 1302), (3, 3239), (4, 168), (11, 166), (12, 87), (26, 28), (41, 1516), (42, 3121), (43, 126), (50, 181), (51, 122), (58, 21)]"
coronal,81,"(256, 256, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 55622), (2, 1264), (3, 3235), (4, 150), (11, 159), (12, 54), (26, 27), (41, 1519), (42, 3110), (43, 124), (50, 158), (51, 89), (58, 25)]"
coronal,82,"(256, 256, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 55810), (2, 1312), (3, 3147), (4, 147), (11, 125), (12, 39), (26, 22), (41, 1564), (42, 3034), (43, 119), (50, 147), (51, 48), (58, 22)]"
coronal,83,"(256, 256, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 56066), (2, 1407), (3, 3042), (4, 135), (11, 110), (41, 1595), (42, 2925), (43, 113), (50, 103), (51, 16), (58, 24)]"
coronal,84,"(256, 256, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 56348), (2, 1455), (3, 2886), (4, 121), (11, 73), (41, 1567), (42, 2884), (43, 100), (50, 102)]"
coronal,85,"(256, 256, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 56463), (2, 1509), (3, 2844), (4, 125), (41, 1597), (42, 2844), (43, 93), (50, 61)]"
coronal,86,"(256, 256, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 56751), (2, 1553), (3, 2682), (4, 98), (41, 1638), (42, 2717), (43, 97)]"
coronal,87,"(256, 256, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 56921), (2, 1579), (3, 2593), (4, 69), (41, 1629), (42, 2673), (43, 72)]"
coronal,88,"(256, 256, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 57204), (2, 1621), (3, 2402), (4, 40), (41, 1686), (42, 2536), (43, 47)]"
coronal,89,"(256, 256, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 57429), (2, 1638), (3, 2311), (4, 14), (41, 1681), (42, 2438), (43, 25)]"
coronal,90,"(256, 256, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 57711), (2, 1616), (3, 2148), (41, 1618), (42, 2443)]"
coronal,91,"(256, 256, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 58187), (2, 1443), (3, 2152), (41, 1506), (42, 2248)]"
coronal,92,"(256, 256, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 58346), (2, 1327), (3, 2196), (41, 1391), (42, 2276)]"
coronal,93,"(256, 256, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 58488), (2, 1247), (3, 2224), (41, 1391), (42, 2186)]"
coronal,94,"(256, 256, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 58623), (2, 1203), (3, 2207), (41, 1307), (42, 2196)]"
coronal,95,"(256, 256, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 58789), (2, 1158), (3, 2166), (41, 1236), (42, 2187)]"
coronal,96,"(256, 256, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 58970), (2, 1097), (3, 2115), (41, 1140), (42, 2214)]"
coronal,97,"(256, 256, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 59170), (2, 1034), (3, 2061), (41, 1075), (42, 2196)]"
coronal,98,"(256, 256, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 59344), (2, 946), (3, 2071), (41, 1028), (42, 2147)]"
coronal,99,"(256, 256, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 59585), (2, 833), (3, 2049), (41, 995), (42, 2074)]"
coronal,100,"(256, 256, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 59847), (2, 737), (3, 2030), (41, 977), (42, 1945)]"
coronal,101,"(256, 256, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 59992), (2, 688), (3, 1995), (41, 989), (42, 1872)]"
coronal,102,"(256, 256, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 60171), (2, 638), (3, 1970), (41, 908), (42, 1849)]"
coronal,103,"(256, 256, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 60365), (2, 599), (3, 1917), (41, 829), (42, 1826)]"
coronal,104,"(256, 256, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 60366), (2, 599), (3, 1917), (41, 829), (42, 1825)]"
coronal,105,"(256, 256, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 60825), (2, 539), (3, 1745), (41, 611), (42, 1816)]"
coronal,106,"(256, 256, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 61009), (2, 457), (3, 1711), (41, 522), (42, 1837)]"
coronal,107,"(256, 256, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 61254), (2, 400), (3, 1615), (41, 472), (42, 1795)]"
coronal,108,"(256, 256, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 61460), (2, 462), (3, 1453), (41, 564), (42, 1597)]"
coronal,109,"(256, 256, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 61750), (2, 449), (3, 1336), (41, 567), (42, 1434)]"
coronal,110,"(256, 256, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 62154), (2, 433), (3, 1099), (41, 518), (42, 1332)]"
coronal,111,"(256, 256, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 62434), (2, 381), (3, 1023), (41, 464), (42, 1234)]"
coronal,112,"(256, 256, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 62749), (2, 292), (3, 1003), (41, 348), (42, 1144)]"
coronal,113,"(256, 256, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 63096), (2, 282), (3, 884), (41, 360), (42, 914)]"
coronal,114,"(256, 256, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 63397), (2, 184), (3, 847), (41, 263), (42, 845)]"
coronal,115,"(256, 256, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 63735), (2, 97), (3, 725), (41, 121), (42, 858)]"
coronal,116,"(256, 256, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 63927), (2, 36), (3, 670), (41, 22), (42, 881)]"
coronal,117,"(256, 256, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 64259), (3, 529), (42, 748)]"
coronal,118,"(256, 256, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 64721), (3, 316), (42, 499)]"
coronal,119,"(256, 256, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 65251), (3, 168), (42, 117)]"
coronal,120,"(256, 256, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 65536)]"
coronal,121,"(256, 256, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 65536)]"
coronal,122,"(256, 256, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 65536)]"
coronal,123,"(256, 256, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 65536)]"
