coupe,num coupe,dimensions,voxel,labels
coronal,21,"(256, 256, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 55501), (2, 1581), (3, 2304), (4, 18), (7, 40), (8, 1084), (41, 1676), (42, 1937), (43, 18), (46, 83), (47, 1294)]"
coronal,22,"(256, 256, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 55154), (2, 1260), (3, 2703), (4, 16), (7, 86), (8, 1153), (41, 1515), (42, 2218), (43, 14), (46, 63), (47, 1354)]"
coronal,23,"(256, 256, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 54556), (2, 1521), (3, 2538), (4, 11), (7, 57), (8, 1370), (41, 1525), (42, 2350), (43, 14), (46, 93), (47, 1501)]"
coronal,24,"(256, 256, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 54152), (2, 1631), (3, 2517), (4, 6), (7, 102), (8, 1445), (41, 1532), (42, 2474), (43, 11), (46, 92), (47, 1574)]"
coronal,25,"(256, 256, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 53742), (2, 1538), (3, 2684), (4, 3), (7, 87), (8, 1587), (41, 1390), (42, 2705), (43, 3), (46, 123), (47, 1674)]"
coronal,26,"(256, 256, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 53363), (2, 1774), (3, 2547), (4, 4), (7, 130), (8, 1649), (41, 1756), (42, 2431), (46, 245), (47, 1637)]"
coronal,27,"(256, 256, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 52894), (2, 1752), (3, 2666), (4, 5), (7, 205), (8, 1703), (41, 1601), (42, 2737), (46, 295), (47, 1678)]"
coronal,28,"(256, 256, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 52639), (2, 1669), (3, 2821), (4, 8), (7, 256), (8, 1644), (41, 1979), (42, 2437), (46, 317), (47, 1766)]"
coronal,29,"(256, 256, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 52191), (2, 1823), (3, 2891), (4, 15), (7, 301), (8, 1623), (41, 1586), (42, 2970), (46, 332), (47, 1804)]"
coronal,30,"(256, 256, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 51937), (2, 1734), (3, 3103), (4, 9), (7, 351), (8, 1659), (41, 1935), (42, 2652), (46, 319), (47, 1837)]"
coronal,31,"(256, 256, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 51672), (2, 1786), (3, 3140), (4, 14), (7, 331), (8, 1665), (41, 1718), (42, 2902), (43, 3), (46, 378), (47, 1927)]"
coronal,32,"(256, 256, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 51351), (2, 1972), (3, 3010), (4, 22), (7, 389), (8, 1794), (41, 1968), (42, 2779), (43, 7), (46, 436), (47, 1808)]"
coronal,33,"(256, 256, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 50986), (2, 1821), (3, 3214), (4, 28), (7, 403), (8, 1782), (41, 1697), (42, 3290), (43, 11), (46, 484), (47, 1820)]"
coronal,34,"(256, 256, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 50811), (2, 2055), (3, 2995), (4, 33), (7, 498), (8, 1731), (15, 4), (41, 1769), (42, 3310), (43, 23), (46, 499), (47, 1808)]"
coronal,35,"(256, 256, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 50548), (2, 2037), (3, 3101), (4, 48), (7, 511), (8, 1740), (15, 6), (41, 2032), (42, 3179), (43, 37), (46, 519), (47, 1778)]"
coronal,36,"(256, 256, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 50479), (2, 2110), (3, 3096), (4, 65), (7, 476), (8, 1730), (15, 15), (41, 2383), (42, 2884), (43, 51), (46, 469), (47, 1778)]"
coronal,37,"(256, 256, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 50224), (2, 2271), (3, 3038), (4, 85), (7, 499), (8, 1765), (15, 22), (41, 2772), (42, 2605), (43, 77), (46, 521), (47, 1657)]"
coronal,38,"(256, 256, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 50098), (2, 2378), (3, 3006), (4, 127), (7, 487), (8, 1711), (15, 72), (41, 2859), (42, 2598), (43, 105), (46, 492), (47, 1603)]"
coronal,39,"(256, 256, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 50243), (2, 2381), (3, 2917), (4, 153), (7, 465), (8, 1667), (15, 82), (41, 2507), (42, 2981), (43, 136), (46, 496), (47, 1508)]"
coronal,40,"(256, 256, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 49844), (2, 2087), (3, 3482), (4, 166), (7, 441), (8, 1587), (15, 241), (41, 2255), (42, 3313), (43, 181), (46, 410), (47, 1529)]"
coronal,41,"(256, 256, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 50137), (2, 2626), (3, 2954), (4, 178), (7, 427), (8, 1468), (15, 256), (16, 77), (41, 2217), (42, 3242), (43, 210), (46, 433), (47, 1311)]"
coronal,42,"(256, 256, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 50298), (2, 2335), (3, 3268), (4, 168), (7, 335), (8, 1294), (15, 300), (16, 389), (17, 48), (41, 2225), (42, 3252), (43, 232), (46, 280), (47, 1112)]"
coronal,43,"(256, 256, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 50555), (2, 2452), (3, 3176), (4, 157), (7, 332), (8, 1070), (15, 201), (16, 623), (17, 79), (41, 2470), (42, 3031), (43, 238), (46, 257), (47, 895)]"
coronal,44,"(256, 256, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 50512), (2, 2675), (3, 3029), (4, 149), (7, 237), (8, 1017), (15, 123), (16, 852), (17, 103), (41, 2301), (42, 3249), (43, 230), (46, 233), (47, 711), (53, 115)]"
coronal,45,"(256, 256, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 50845), (2, 2940), (3, 2750), (4, 135), (7, 270), (8, 766), (15, 47), (16, 1054), (17, 135), (41, 2438), (42, 3065), (43, 214), (46, 228), (47, 495), (53, 154)]"
coronal,46,"(256, 256, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 50756), (2, 2534), (3, 3255), (4, 124), (7, 207), (8, 691), (15, 13), (16, 1204), (17, 117), (41, 2401), (42, 3181), (43, 206), (46, 216), (47, 458), (53, 173)]"
coronal,47,"(256, 256, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 50976), (2, 2578), (3, 3148), (4, 120), (5, 15), (7, 166), (8, 453), (10, 183), (15, 10), (16, 1227), (17, 74), (41, 2814), (42, 2832), (43, 164), (44, 14), (46, 170), (47, 373), (49, 83), (53, 136)]"
coronal,48,"(256, 256, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 51170), (2, 2654), (3, 2994), (4, 115), (7, 129), (8, 453), (10, 193), (15, 13), (16, 1201), (17, 107), (41, 2639), (42, 2931), (43, 150), (44, 13), (46, 134), (47, 401), (49, 162), (53, 77)]"
coronal,49,"(256, 256, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 51103), (2, 2803), (3, 2859), (4, 96), (5, 8), (7, 150), (8, 365), (10, 191), (15, 4), (16, 1228), (17, 121), (24, 131), (41, 2526), (42, 3098), (43, 123), (44, 4), (46, 102), (47, 335), (49, 232), (53, 57)]"
coronal,50,"(256, 256, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 51385), (2, 3044), (3, 2423), (4, 100), (5, 8), (7, 125), (8, 303), (10, 316), (15, 2), (16, 1223), (17, 95), (24, 151), (41, 2571), (42, 2900), (43, 105), (44, 4), (46, 103), (47, 265), (49, 343), (53, 70)]"
coronal,51,"(256, 256, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 51555), (2, 2829), (3, 2732), (4, 88), (5, 8), (7, 77), (8, 195), (10, 283), (15, 5), (16, 1226), (17, 87), (24, 152), (41, 2478), (42, 3070), (43, 96), (44, 4), (46, 87), (47, 187), (49, 309), (53, 68)]"
coronal,52,"(256, 256, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 51762), (2, 3016), (3, 2437), (4, 84), (5, 8), (7, 64), (8, 146), (10, 263), (14, 7), (15, 4), (16, 1087), (17, 91), (24, 143), (28, 151), (41, 2851), (42, 2605), (43, 94), (44, 3), (46, 81), (47, 121), (49, 328), (53, 78), (60, 112)]"
coronal,53,"(256, 256, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 52100), (2, 2841), (3, 2521), (4, 88), (5, 5), (10, 318), (14, 21), (16, 923), (17, 102), (24, 76), (28, 295), (41, 2897), (42, 2621), (43, 87), (44, 4), (49, 312), (53, 68), (60, 257)]"
coronal,54,"(256, 256, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 52218), (2, 3022), (3, 2310), (4, 75), (5, 4), (10, 300), (11, 19), (14, 27), (16, 730), (17, 98), (24, 66), (28, 373), (41, 2940), (42, 2526), (43, 87), (44, 3), (49, 314), (50, 10), (53, 65), (60, 349)]"
coronal,55,"(256, 256, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 52076), (2, 2982), (3, 2416), (4, 66), (5, 3), (10, 314), (11, 16), (12, 17), (14, 31), (16, 743), (17, 115), (24, 52), (28, 332), (41, 3175), (42, 2372), (43, 76), (44, 1), (49, 311), (50, 13), (53, 84), (60, 341)]"
coronal,56,"(256, 256, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 52138), (2, 2768), (3, 2583), (4, 61), (5, 9), (10, 341), (11, 21), (12, 22), (14, 18), (16, 744), (17, 128), (24, 36), (28, 318), (41, 3294), (42, 2242), (43, 77), (44, 3), (49, 336), (50, 15), (51, 27), (53, 106), (60, 249)]"
coronal,57,"(256, 256, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 52094), (2, 2981), (3, 2461), (4, 61), (5, 6), (10, 319), (11, 17), (12, 21), (14, 17), (16, 589), (17, 129), (24, 36), (28, 328), (41, 3209), (42, 2473), (43, 74), (44, 6), (49, 310), (50, 14), (51, 39), (53, 120), (60, 232)]"
coronal,58,"(256, 256, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 52073), (2, 2904), (3, 2555), (4, 59), (5, 10), (10, 355), (11, 18), (12, 46), (14, 15), (16, 580), (17, 150), (24, 36), (28, 246), (41, 2888), (42, 2725), (43, 68), (44, 6), (49, 340), (50, 17), (51, 39), (53, 159), (60, 247)]"
coronal,59,"(256, 256, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 52203), (2, 2642), (3, 2759), (4, 63), (5, 14), (10, 343), (11, 23), (12, 63), (14, 8), (16, 519), (17, 174), (24, 30), (28, 219), (41, 3015), (42, 2546), (43, 73), (44, 20), (49, 335), (50, 21), (51, 50), (53, 170), (60, 246)]"
coronal,60,"(256, 256, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 52415), (2, 2423), (3, 2964), (4, 53), (5, 11), (10, 329), (11, 23), (12, 88), (14, 9), (16, 396), (17, 207), (24, 28), (28, 186), (41, 2845), (42, 2714), (43, 66), (44, 15), (49, 329), (50, 24), (51, 69), (53, 169), (60, 173)]"
coronal,61,"(256, 256, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 52402), (2, 2409), (3, 3020), (4, 50), (5, 7), (10, 347), (11, 25), (12, 113), (13, 11), (14, 6), (16, 262), (17, 216), (24, 22), (28, 182), (41, 2748), (42, 2780), (43, 61), (44, 6), (49, 348), (50, 23), (51, 78), (52, 14), (53, 209), (60, 197)]"
coronal,62,"(256, 256, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 52902), (2, 2450), (3, 2805), (4, 52), (5, 26), (10, 280), (11, 24), (12, 130), (13, 83), (14, 9), (17, 201), (18, 17), (24, 22), (28, 147), (41, 2528), (42, 2935), (43, 58), (44, 11), (49, 311), (50, 27), (51, 122), (52, 17), (53, 195), (54, 21), (60, 163)]"
coronal,63,"(256, 256, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 52789), (2, 2278), (3, 3038), (4, 52), (5, 15), (10, 280), (11, 30), (12, 156), (13, 81), (14, 9), (17, 173), (18, 55), (24, 20), (28, 130), (41, 2386), (42, 3085), (43, 59), (44, 14), (49, 280), (50, 24), (51, 124), (52, 54), (53, 213), (54, 47), (60, 144)]"
coronal,64,"(256, 256, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 52799), (2, 2459), (3, 2868), (4, 54), (5, 6), (10, 240), (11, 36), (12, 155), (13, 116), (14, 10), (17, 154), (18, 109), (24, 16), (28, 110), (41, 2710), (42, 2759), (43, 59), (44, 16), (49, 260), (50, 27), (51, 147), (52, 71), (53, 173), (54, 88), (60, 94)]"
coronal,65,"(256, 256, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 52910), (2, 2661), (3, 2582), (4, 59), (5, 9), (10, 229), (11, 46), (12, 165), (13, 104), (14, 10), (17, 125), (18, 133), (24, 16), (28, 109), (41, 2992), (42, 2326), (43, 60), (44, 20), (49, 275), (50, 29), (51, 160), (52, 100), (53, 173), (54, 139), (60, 104)]"
coronal,66,"(256, 256, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 52971), (2, 2432), (3, 2823), (4, 50), (5, 14), (10, 214), (11, 38), (12, 151), (13, 123), (14, 15), (17, 116), (18, 141), (24, 12), (28, 104), (30, 7), (41, 2737), (42, 2628), (43, 64), (44, 17), (49, 226), (50, 37), (51, 135), (52, 110), (53, 115), (54, 147), (60, 104), (62, 5)]"
coronal,67,"(256, 256, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 52989), (2, 2452), (3, 2832), (4, 83), (5, 4), (10, 133), (11, 49), (12, 169), (13, 111), (14, 56), (17, 101), (18, 156), (28, 100), (30, 3), (41, 2549), (42, 2803), (43, 65), (44, 12), (49, 175), (50, 42), (51, 146), (52, 113), (53, 75), (54, 211), (60, 102), (62, 5)]"
coronal,68,"(256, 256, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 53012), (2, 2343), (3, 2906), (4, 81), (10, 91), (11, 70), (12, 171), (13, 135), (14, 50), (17, 94), (18, 206), (28, 111), (30, 4), (41, 2785), (42, 2541), (43, 74), (44, 11), (49, 133), (50, 57), (51, 148), (52, 110), (53, 54), (54, 230), (60, 116), (62, 3)]"
coronal,69,"(256, 256, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 53235), (2, 2430), (3, 2798), (4, 93), (10, 48), (11, 63), (12, 196), (13, 105), (14, 52), (18, 232), (28, 111), (30, 7), (41, 2570), (42, 2663), (43, 84), (49, 96), (50, 52), (51, 163), (52, 147), (54, 284), (60, 101), (62, 6)]"
coronal,70,"(256, 256, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 53467), (2, 2547), (3, 2556), (4, 100), (11, 102), (12, 203), (13, 125), (14, 46), (18, 152), (28, 122), (30, 4), (41, 2453), (42, 2826), (43, 88), (50, 93), (51, 161), (52, 118), (54, 258), (60, 111), (62, 4)]"
coronal,71,"(256, 256, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 53518), (2, 2570), (3, 2742), (4, 97), (11, 113), (12, 200), (13, 117), (18, 22), (28, 84), (41, 2583), (42, 2693), (43, 96), (50, 85), (51, 177), (52, 113), (54, 237), (60, 85), (62, 4)]"
coronal,72,"(256, 256, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 53944), (2, 2527), (3, 2682), (4, 99), (11, 113), (12, 216), (13, 89), (41, 2439), (42, 2876), (43, 101), (50, 93), (51, 180), (52, 80), (54, 93), (62, 4)]"
coronal,73,"(256, 256, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 54024), (2, 2529), (3, 2673), (4, 90), (11, 119), (12, 176), (13, 100), (41, 2444), (42, 2860), (43, 90), (50, 126), (51, 208), (52, 67), (54, 30)]"
coronal,74,"(256, 256, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 54065), (2, 2227), (3, 3036), (4, 100), (11, 98), (12, 174), (13, 96), (41, 2084), (42, 3119), (43, 102), (50, 123), (51, 262), (52, 50)]"
coronal,75,"(256, 256, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 54407), (2, 1894), (3, 3125), (4, 91), (11, 122), (12, 251), (13, 23), (41, 2105), (42, 2940), (43, 91), (50, 126), (51, 306), (52, 31), (58, 24)]"
coronal,76,"(256, 256, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 54442), (2, 1737), (3, 3228), (4, 92), (11, 158), (12, 258), (13, 10), (26, 61), (41, 1888), (42, 3098), (43, 87), (50, 140), (51, 269), (52, 24), (58, 44)]"
coronal,77,"(256, 256, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 54584), (2, 1684), (3, 3255), (4, 88), (11, 179), (12, 245), (26, 47), (41, 1567), (42, 3320), (43, 80), (50, 184), (51, 252), (58, 51)]"
coronal,78,"(256, 256, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 54686), (2, 1681), (3, 3255), (4, 82), (11, 194), (12, 193), (26, 48), (41, 1730), (42, 3109), (43, 77), (50, 191), (51, 243), (58, 47)]"
coronal,79,"(256, 256, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 55024), (2, 1616), (3, 3196), (4, 82), (11, 200), (12, 160), (26, 41), (41, 1755), (42, 2965), (43, 79), (50, 189), (51, 182), (58, 47)]"
coronal,80,"(256, 256, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 55069), (2, 1740), (3, 3084), (4, 73), (11, 198), (12, 138), (26, 43), (41, 1769), (42, 2945), (43, 71), (50, 212), (51, 163), (58, 31)]"
coronal,81,"(256, 256, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 55315), (2, 1753), (3, 3003), (4, 69), (11, 192), (12, 116), (26, 42), (41, 1730), (42, 2894), (43, 67), (50, 216), (51, 100), (58, 39)]"
coronal,82,"(256, 256, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 55602), (2, 1742), (3, 2946), (4, 43), (11, 177), (12, 67), (26, 46), (41, 1671), (42, 2865), (43, 74), (50, 177), (51, 78), (58, 48)]"
coronal,83,"(256, 256, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 55945), (2, 1726), (3, 2862), (4, 58), (11, 129), (12, 38), (26, 51), (41, 1654), (42, 2752), (43, 82), (50, 161), (51, 39), (58, 39)]"
coronal,84,"(256, 256, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 55997), (2, 1625), (3, 3035), (4, 53), (11, 151), (41, 1782), (42, 2652), (43, 41), (50, 165), (51, 35)]"
coronal,85,"(256, 256, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 56199), (2, 1924), (3, 2640), (4, 39), (11, 115), (41, 1992), (42, 2491), (43, 37), (50, 99)]"
coronal,86,"(256, 256, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 56646), (2, 1914), (3, 2479), (4, 53), (11, 28), (41, 1888), (42, 2421), (43, 64), (50, 43)]"
coronal,87,"(256, 256, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 56774), (2, 1739), (3, 2560), (4, 54), (41, 1985), (42, 2355), (43, 49), (50, 20)]"
coronal,88,"(256, 256, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 57102), (2, 2119), (3, 2041), (4, 44), (41, 1992), (42, 2189), (43, 49)]"
coronal,89,"(256, 256, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 57660), (2, 2208), (3, 1695), (4, 31), (41, 1946), (42, 1977), (43, 19)]"
coronal,90,"(256, 256, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 57654), (2, 1910), (3, 1997), (4, 22), (41, 1977), (42, 1964), (43, 12)]"
coronal,91,"(256, 256, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 57632), (2, 1848), (3, 2096), (4, 14), (41, 1605), (42, 2341)]"
coronal,92,"(256, 256, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 57683), (2, 1810), (3, 2126), (41, 1728), (42, 2189)]"
coronal,93,"(256, 256, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 57836), (2, 1739), (3, 2137), (41, 1730), (42, 2094)]"
coronal,94,"(256, 256, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 58071), (2, 1876), (3, 1868), (41, 1558), (42, 2163)]"
coronal,95,"(256, 256, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 58254), (2, 1584), (3, 2072), (41, 1353), (42, 2273)]"
coronal,96,"(256, 256, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 58429), (2, 1324), (3, 2265), (41, 1289), (42, 2229)]"
coronal,97,"(256, 256, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 58570), (2, 1228), (3, 2285), (41, 1270), (42, 2183)]"
coronal,98,"(256, 256, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 58839), (2, 1305), (3, 2049), (41, 1340), (42, 2003)]"
coronal,99,"(256, 256, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 59030), (2, 1317), (3, 1920), (41, 1442), (42, 1827)]"
coronal,100,"(256, 256, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 59132), (2, 1085), (3, 2130), (41, 1234), (42, 1955)]"
coronal,101,"(256, 256, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 59321), (2, 1137), (3, 1994), (41, 1107), (42, 1977)]"
coronal,102,"(256, 256, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 59614), (2, 1065), (3, 1930), (41, 1114), (42, 1813)]"
coronal,103,"(256, 256, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 59782), (2, 1105), (3, 1804), (41, 1047), (42, 1798)]"
coronal,104,"(256, 256, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 60024), (2, 779), (3, 1996), (41, 913), (42, 1824)]"
coronal,105,"(256, 256, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 60204), (2, 839), (3, 1860), (41, 908), (42, 1725)]"
coronal,106,"(256, 256, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 60505), (2, 797), (3, 1739), (41, 788), (42, 1707)]"
coronal,107,"(256, 256, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 60684), (2, 704), (3, 1740), (41, 839), (42, 1569)]"
coronal,108,"(256, 256, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 61157), (2, 760), (3, 1426), (41, 705), (42, 1488)]"
coronal,109,"(256, 256, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 61217), (2, 679), (3, 1482), (41, 628), (42, 1530)]"
coronal,110,"(256, 256, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 61528), (2, 679), (3, 1330), (41, 678), (42, 1321)]"
coronal,111,"(256, 256, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 61639), (2, 526), (3, 1447), (41, 599), (42, 1325)]"
coronal,112,"(256, 256, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 62120), (2, 532), (3, 1144), (41, 445), (42, 1295)]"
coronal,113,"(256, 256, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 62572), (2, 372), (3, 1101), (41, 384), (42, 1107)]"
coronal,114,"(256, 256, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 62634), (2, 314), (3, 1110), (41, 341), (42, 1137)]"
coronal,115,"(256, 256, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 62927), (2, 254), (3, 1020), (41, 279), (42, 1056)]"
coronal,116,"(256, 256, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 63325), (2, 159), (3, 874), (41, 121), (42, 1057)]"
coronal,117,"(256, 256, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 63597), (2, 98), (3, 777), (41, 178), (42, 886)]"
coronal,118,"(256, 256, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 64410), (3, 399), (42, 727)]"
coronal,119,"(256, 256, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 65211), (42, 325)]"
