coupe,num coupe,dimensions,labels
coronal,97,"(128, 256)","[('Unknown', '34366.2500'), ('white matter of left cerebral hemisphere', '966.2500'), ('cortex of left cerebral hemisphere', '2083.7500'), ('left lateral ventricle', '17.5000'), ('white matter of right cerebral hemisphere', '1061.2500'), ('cortex of right cerebral hemisphere', '2128.7500'), ('right lateral ventricle', '26.2500'), ('', '310.0000')]"
coronal,98,"(128, 256)","[('Unknown', '34240.0000'), ('white matter of left cerebral hemisphere', '1001.2500'), ('cortex of left cerebral hemisphere', '2127.5000'), ('left lateral ventricle', '26.2500'), ('white matter of right cerebral hemisphere', '1078.7500'), ('cortex of right cerebral hemisphere', '2202.5000'), ('right lateral ventricle', '31.2500'), ('right caudate nucleus', '3.7500'), ('', '248.7500')]"
coronal,99,"(128, 256)","[('Unknown', '34067.5000'), ('white matter of left cerebral hemisphere', '1007.5000'), ('cortex of left cerebral hemisphere', '2195.0000'), ('left lateral ventricle', '45.0000'), ('white matter of right cerebral hemisphere', '1067.5000'), ('cortex of right cerebral hemisphere', '2255.0000'), ('right lateral ventricle', '42.5000'), ('right caudate nucleus', '12.5000'), ('', '267.5000')]"
coronal,100,"(128, 256)","[('Unknown', '33921.2500'), ('white matter of left cerebral hemisphere', '1012.5000'), ('cortex of left cerebral hemisphere', '2242.5000'), ('left lateral ventricle', '46.2500'), ('left caudate nucleus', '11.2500'), ('white matter of right cerebral hemisphere', '1063.7500'), ('cortex of right cerebral hemisphere', '2292.5000'), ('right lateral ventricle', '35.0000'), ('right caudate nucleus', '41.2500'), ('', '293.7500')]"
coronal,101,"(128, 256)","[('Unknown', '33756.2500'), ('white matter of left cerebral hemisphere', '1012.5000'), ('cortex of left cerebral hemisphere', '2298.7500'), ('left lateral ventricle', '52.5000'), ('left caudate nucleus', '32.5000'), ('white matter of right cerebral hemisphere', '1062.5000'), ('cortex of right cerebral hemisphere', '2345.0000'), ('right lateral ventricle', '33.7500'), ('right caudate nucleus', '72.5000'), ('', '293.7500')]"
coronal,102,"(128, 256)","[('Unknown', '33637.5000'), ('white matter of left cerebral hemisphere', '1011.2500'), ('cortex of left cerebral hemisphere', '2277.5000'), ('left lateral ventricle', '53.7500'), ('left caudate nucleus', '60.0000'), ('white matter of right cerebral hemisphere', '1063.7500'), ('cortex of right cerebral hemisphere', '2385.0000'), ('right lateral ventricle', '35.0000'), ('right caudate nucleus', '90.0000'), ('right putamen', '1.2500'), ('', '345.0000')]"
coronal,103,"(128, 256)","[('Unknown', '33525.0000'), ('white matter of left cerebral hemisphere', '1020.0000'), ('cortex of left cerebral hemisphere', '2335.0000'), ('left lateral ventricle', '60.0000'), ('left caudate nucleus', '76.2500'), ('left nucleus accumbens', '2.5000'), ('white matter of right cerebral hemisphere', '1070.0000'), ('cortex of right cerebral hemisphere', '2383.7500'), ('right lateral ventricle', '33.7500'), ('right caudate nucleus', '105.0000'), ('right putamen', '13.7500'), ('right nucleus accumbens', '5.0000'), ('', '330.0000')]"
coronal,104,"(128, 256)","[('Unknown', '33383.7500'), ('white matter of left cerebral hemisphere', '1021.2500'), ('cortex of left cerebral hemisphere', '2360.0000'), ('left lateral ventricle', '66.2500'), ('left caudate nucleus', '87.5000'), ('left putamen', '1.2500'), ('left nucleus accumbens', '11.2500'), ('white matter of right cerebral hemisphere', '1073.7500'), ('cortex of right cerebral hemisphere', '2396.2500'), ('right lateral ventricle', '38.7500'), ('right caudate nucleus', '108.7500'), ('right putamen', '33.7500'), ('right nucleus accumbens', '13.7500'), ('', '363.7500')]"
coronal,105,"(128, 256)","[('Unknown', '33266.2500'), ('white matter of left cerebral hemisphere', '1003.7500'), ('cortex of left cerebral hemisphere', '2406.2500'), ('left lateral ventricle', '67.5000'), ('left caudate nucleus', '105.0000'), ('left putamen', '18.7500'), ('left nucleus accumbens', '18.7500'), ('white matter of right cerebral hemisphere', '1045.0000'), ('cortex of right cerebral hemisphere', '2431.2500'), ('right lateral ventricle', '60.0000'), ('right caudate nucleus', '106.2500'), ('right putamen', '48.7500'), ('right nucleus accumbens', '22.5000'), ('', '360.0000')]"
coronal,106,"(128, 256)","[('Unknown', '33158.7500'), ('white matter of left cerebral hemisphere', '971.2500'), ('cortex of left cerebral hemisphere', '2422.5000'), ('left lateral ventricle', '72.5000'), ('left caudate nucleus', '108.7500'), ('left putamen', '33.7500'), ('left nucleus accumbens', '21.2500'), ('white matter of right cerebral hemisphere', '1045.0000'), ('cortex of right cerebral hemisphere', '2457.5000'), ('right lateral ventricle', '60.0000'), ('right caudate nucleus', '123.7500'), ('right putamen', '67.5000'), ('right nucleus accumbens', '21.2500'), ('', '396.2500')]"
coronal,107,"(128, 256)","[('Unknown', '33043.7500'), ('white matter of left cerebral hemisphere', '941.2500'), ('cortex of left cerebral hemisphere', '2486.2500'), ('left lateral ventricle', '76.2500'), ('left caudate nucleus', '117.5000'), ('left putamen', '62.5000'), ('left nucleus accumbens', '22.5000'), ('white matter of right cerebral hemisphere', '1053.7500'), ('cortex of right cerebral hemisphere', '2476.2500'), ('right lateral ventricle', '61.2500'), ('right caudate nucleus', '131.2500'), ('right putamen', '87.5000'), ('right nucleus accumbens', '25.0000'), ('', '375.0000')]"
coronal,108,"(128, 256)","[('Unknown', '32950.0000'), ('white matter of left cerebral hemisphere', '927.5000'), ('cortex of left cerebral hemisphere', '2522.5000'), ('left lateral ventricle', '72.5000'), ('left caudate nucleus', '128.7500'), ('left putamen', '82.5000'), ('left nucleus accumbens', '26.2500'), ('white matter of right cerebral hemisphere', '1065.0000'), ('cortex of right cerebral hemisphere', '2477.5000'), ('right lateral ventricle', '61.2500'), ('right caudate nucleus', '127.5000'), ('right putamen', '106.2500'), ('right nucleus accumbens', '27.5000'), ('', '385.0000')]"
coronal,109,"(128, 256)","[('Unknown', '32820.0000'), ('white matter of left cerebral hemisphere', '938.7500'), ('cortex of left cerebral hemisphere', '2546.2500'), ('left lateral ventricle', '80.0000'), ('left caudate nucleus', '133.7500'), ('left putamen', '100.0000'), ('left nucleus accumbens', '28.7500'), ('white matter of right cerebral hemisphere', '1066.2500'), ('cortex of right cerebral hemisphere', '2511.2500'), ('right lateral ventricle', '68.7500'), ('right caudate nucleus', '128.7500'), ('right putamen', '135.0000'), ('right nucleus accumbens', '31.2500'), ('', '371.2500')]"
coronal,110,"(128, 256)","[('Unknown', '32702.5000'), ('white matter of left cerebral hemisphere', '980.0000'), ('cortex of left cerebral hemisphere', '2505.0000'), ('left lateral ventricle', '83.7500'), ('left caudate nucleus', '136.2500'), ('left putamen', '117.5000'), ('left nucleus accumbens', '35.0000'), ('white matter of right cerebral hemisphere', '1068.7500'), ('cortex of right cerebral hemisphere', '2506.2500'), ('right lateral ventricle', '66.2500'), ('right caudate nucleus', '132.5000'), ('right putamen', '150.0000'), ('right nucleus accumbens', '27.5000'), ('', '448.7500')]"
coronal,111,"(128, 256)","[('Unknown', '32572.5000'), ('white matter of left cerebral hemisphere', '1017.5000'), ('cortex of left cerebral hemisphere', '2501.2500'), ('left lateral ventricle', '75.0000'), ('left caudate nucleus', '138.7500'), ('left putamen', '133.7500'), ('left nucleus accumbens', '33.7500'), ('white matter of right cerebral hemisphere', '1071.2500'), ('cortex of right cerebral hemisphere', '2583.7500'), ('right lateral ventricle', '78.7500'), ('right caudate nucleus', '130.0000'), ('right putamen', '167.5000'), ('right nucleus accumbens', '32.5000'), ('', '423.7500')]"
coronal,112,"(128, 256)","[('Unknown', '32486.2500'), ('white matter of left cerebral hemisphere', '1066.2500'), ('cortex of left cerebral hemisphere', '2486.2500'), ('left lateral ventricle', '75.0000'), ('left caudate nucleus', '135.0000'), ('left putamen', '161.2500'), ('left nucleus accumbens', '33.7500'), ('white matter of right cerebral hemisphere', '1091.2500'), ('cortex of right cerebral hemisphere', '2593.7500'), ('right lateral ventricle', '80.0000'), ('right caudate nucleus', '121.2500'), ('right putamen', '187.5000'), ('right nucleus accumbens', '33.7500'), ('', '408.7500')]"
coronal,113,"(128, 256)","[('Unknown', '32416.2500'), ('white matter of left cerebral hemisphere', '1086.2500'), ('cortex of left cerebral hemisphere', '2510.0000'), ('left lateral ventricle', '81.2500'), ('left caudate nucleus', '125.0000'), ('left putamen', '177.5000'), ('left nucleus accumbens', '33.7500'), ('white matter of right cerebral hemisphere', '1141.2500'), ('cortex of right cerebral hemisphere', '2620.0000'), ('right lateral ventricle', '91.2500'), ('right caudate nucleus', '111.2500'), ('right putamen', '195.0000'), ('right nucleus accumbens', '35.0000'), ('', '336.2500')]"
coronal,114,"(128, 256)","[('Unknown', '32336.2500'), ('white matter of left cerebral hemisphere', '1121.2500'), ('cortex of left cerebral hemisphere', '2500.0000'), ('left lateral ventricle', '85.0000'), ('left caudate nucleus', '117.5000'), ('left putamen', '186.2500'), ('left nucleus accumbens', '31.2500'), ('white matter of right cerebral hemisphere', '1168.7500'), ('cortex of right cerebral hemisphere', '2636.2500'), ('right lateral ventricle', '90.0000'), ('right caudate nucleus', '110.0000'), ('right putamen', '195.0000'), ('right globus pallidus', '2.5000'), ('right nucleus accumbens', '33.7500'), ('', '346.2500')]"
coronal,115,"(128, 256)","[('Unknown', '32237.5000'), ('white matter of left cerebral hemisphere', '1148.7500'), ('cortex of left cerebral hemisphere', '2550.0000'), ('left lateral ventricle', '91.2500'), ('left caudate nucleus', '101.2500'), ('left putamen', '183.7500'), ('left globus pallidus', '2.5000'), ('left nucleus accumbens', '28.7500'), ('white matter of right cerebral hemisphere', '1206.2500'), ('cortex of right cerebral hemisphere', '2626.2500'), ('right lateral ventricle', '88.7500'), ('right caudate nucleus', '103.7500'), ('right putamen', '190.0000'), ('right globus pallidus', '12.5000'), ('right amygdala', '2.5000'), ('right nucleus accumbens', '23.7500'), ('', '362.5000')]"
coronal,116,"(128, 256)","[('Unknown', '32133.7500'), ('white matter of left cerebral hemisphere', '1165.0000'), ('cortex of left cerebral hemisphere', '2601.2500'), ('left lateral ventricle', '98.7500'), ('left caudate nucleus', '95.0000'), ('left putamen', '176.2500'), ('left globus pallidus', '18.7500'), ('left nucleus accumbens', '16.2500'), ('white matter of right cerebral hemisphere', '1253.7500'), ('cortex of right cerebral hemisphere', '2608.7500'), ('right lateral ventricle', '93.7500'), ('right caudate nucleus', '92.5000'), ('right putamen', '173.7500'), ('right globus pallidus', '27.5000'), ('right amygdala', '37.5000'), ('right nucleus accumbens', '7.5000'), ('', '360.0000')]"
coronal,117,"(128, 256)","[('Unknown', '32037.5000'), ('white matter of left cerebral hemisphere', '1251.2500'), ('cortex of left cerebral hemisphere', '2571.2500'), ('left lateral ventricle', '98.7500'), ('left caudate nucleus', '86.2500'), ('left putamen', '162.5000'), ('left globus pallidus', '37.5000'), ('third ventricle', '3.7500'), ('left amygdala', '7.5000'), ('white matter of right cerebral hemisphere', '1347.5000'), ('cortex of right cerebral hemisphere', '2502.5000'), ('right lateral ventricle', '95.0000'), ('right caudate nucleus', '88.7500'), ('right putamen', '152.5000'), ('right globus pallidus', '37.5000'), ('right amygdala', '81.2500'), ('', '398.7500')]"
coronal,118,"(128, 256)","[('Unknown', '31921.2500'), ('white matter of left cerebral hemisphere', '1290.0000'), ('cortex of left cerebral hemisphere', '2548.7500'), ('left lateral ventricle', '101.2500'), ('left caudate nucleus', '76.2500'), ('left putamen', '157.5000'), ('left globus pallidus', '45.0000'), ('third ventricle', '20.0000'), ('left amygdala', '31.2500'), ('left ventral diencephalon', '26.2500'), ('white matter of right cerebral hemisphere', '1402.5000'), ('cortex of right cerebral hemisphere', '2391.2500'), ('right lateral ventricle', '93.7500'), ('right caudate nucleus', '76.2500'), ('right putamen', '141.2500'), ('right globus pallidus', '58.7500'), ('right amygdala', '115.0000'), ('right ventral diencephalon', '42.5000'), ('', '421.2500')]"
coronal,119,"(128, 256)","[('Unknown', '31805.0000'), ('white matter of left cerebral hemisphere', '1323.7500'), ('cortex of left cerebral hemisphere', '2461.2500'), ('left lateral ventricle', '103.7500'), ('left caudate nucleus', '72.5000'), ('left putamen', '147.5000'), ('left globus pallidus', '55.0000'), ('third ventricle', '23.7500'), ('left amygdala', '101.2500'), ('left ventral diencephalon', '60.0000'), ('white matter of right cerebral hemisphere', '1415.0000'), ('cortex of right cerebral hemisphere', '2373.7500'), ('right lateral ventricle', '93.7500'), ('right caudate nucleus', '75.0000'), ('right putamen', '138.7500'), ('right globus pallidus', '66.2500'), ('right amygdala', '128.7500'), ('right ventral diencephalon', '68.7500'), ('', '446.2500')]"
