coupe,num coupe,dimensions,labels
coronal,99,"(128, 256)","[('Unknown', '34473.7500'), ('white matter of left cerebral hemisphere', '1003.7500'), ('cortex of left cerebral hemisphere', '2030.0000'), ('white matter of right cerebral hemisphere', '1095.0000'), ('cortex of right cerebral hemisphere', '2013.7500'), ('right lateral ventricle', '2.5000'), ('', '341.2500')]"
coronal,100,"(128, 256)","[('Unknown', '34335.0000'), ('white matter of left cerebral hemisphere', '992.5000'), ('cortex of left cerebral hemisphere', '2110.0000'), ('left lateral ventricle', '8.7500'), ('white matter of right cerebral hemisphere', '1096.2500'), ('cortex of right cerebral hemisphere', '2075.0000'), ('right lateral ventricle', '15.0000'), ('', '327.5000')]"
coronal,101,"(128, 256)","[('Unknown', '34140.0000'), ('white matter of left cerebral hemisphere', '1020.0000'), ('cortex of left cerebral hemisphere', '2156.2500'), ('left lateral ventricle', '21.2500'), ('white matter of right cerebral hemisphere', '1113.7500'), ('cortex of right cerebral hemisphere', '2150.0000'), ('right lateral ventricle', '25.0000'), ('', '333.7500')]"
coronal,102,"(128, 256)","[('Unknown', '33977.5000'), ('white matter of left cerebral hemisphere', '1031.2500'), ('cortex of left cerebral hemisphere', '2237.5000'), ('left lateral ventricle', '28.7500'), ('white matter of right cerebral hemisphere', '1130.0000'), ('cortex of right cerebral hemisphere', '2192.5000'), ('right lateral ventricle', '26.2500'), ('right caudate nucleus', '10.0000'), ('', '326.2500')]"
coronal,103,"(128, 256)","[('Unknown', '33815.0000'), ('white matter of left cerebral hemisphere', '1053.7500'), ('cortex of left cerebral hemisphere', '2267.5000'), ('left lateral ventricle', '38.7500'), ('left caudate nucleus', '6.2500'), ('white matter of right cerebral hemisphere', '1113.7500'), ('cortex of right cerebral hemisphere', '2265.0000'), ('right lateral ventricle', '30.0000'), ('right caudate nucleus', '25.0000'), ('', '345.0000')]"
coronal,104,"(128, 256)","[('Unknown', '33652.5000'), ('white matter of left cerebral hemisphere', '1068.7500'), ('cortex of left cerebral hemisphere', '2331.2500'), ('left lateral ventricle', '43.7500'), ('left caudate nucleus', '22.5000'), ('white matter of right cerebral hemisphere', '1087.5000'), ('cortex of right cerebral hemisphere', '2328.7500'), ('right lateral ventricle', '31.2500'), ('right caudate nucleus', '56.2500'), ('', '337.5000')]"
coronal,105,"(128, 256)","[('Unknown', '33527.5000'), ('white matter of left cerebral hemisphere', '1046.2500'), ('cortex of left cerebral hemisphere', '2351.2500'), ('left lateral ventricle', '45.0000'), ('left caudate nucleus', '56.2500'), ('white matter of right cerebral hemisphere', '1103.7500'), ('cortex of right cerebral hemisphere', '2375.0000'), ('right lateral ventricle', '30.0000'), ('right caudate nucleus', '72.5000'), ('', '352.5000')]"
coronal,106,"(128, 256)","[('Unknown', '33397.5000'), ('white matter of left cerebral hemisphere', '1082.5000'), ('cortex of left cerebral hemisphere', '2368.7500'), ('left lateral ventricle', '45.0000'), ('left caudate nucleus', '71.2500'), ('white matter of right cerebral hemisphere', '1085.0000'), ('cortex of right cerebral hemisphere', '2435.0000'), ('right lateral ventricle', '30.0000'), ('right caudate nucleus', '88.7500'), ('right putamen', '3.7500'), ('', '352.5000')]"
coronal,107,"(128, 256)","[('Unknown', '33283.7500'), ('white matter of left cerebral hemisphere', '1043.7500'), ('cortex of left cerebral hemisphere', '2413.7500'), ('left lateral ventricle', '57.5000'), ('left caudate nucleus', '88.7500'), ('left putamen', '2.5000'), ('left nucleus accumbens', '3.7500'), ('white matter of right cerebral hemisphere', '1061.2500'), ('cortex of right cerebral hemisphere', '2443.7500'), ('right lateral ventricle', '32.5000'), ('right caudate nucleus', '101.2500'), ('right putamen', '16.2500'), ('right nucleus accumbens', '10.0000'), ('', '401.2500')]"
coronal,108,"(128, 256)","[('Unknown', '33180.0000'), ('white matter of left cerebral hemisphere', '1008.7500'), ('cortex of left cerebral hemisphere', '2478.7500'), ('left lateral ventricle', '61.2500'), ('left caudate nucleus', '98.7500'), ('left putamen', '17.5000'), ('left nucleus accumbens', '17.5000'), ('white matter of right cerebral hemisphere', '1066.2500'), ('cortex of right cerebral hemisphere', '2478.7500'), ('right lateral ventricle', '40.0000'), ('right caudate nucleus', '111.2500'), ('right putamen', '36.2500'), ('right nucleus accumbens', '16.2500'), ('', '348.7500')]"
coronal,109,"(128, 256)","[('Unknown', '33052.5000'), ('white matter of left cerebral hemisphere', '990.0000'), ('cortex of left cerebral hemisphere', '2528.7500'), ('left lateral ventricle', '67.5000'), ('left caudate nucleus', '117.5000'), ('left putamen', '35.0000'), ('left nucleus accumbens', '22.5000'), ('white matter of right cerebral hemisphere', '1070.0000'), ('cortex of right cerebral hemisphere', '2477.5000'), ('right lateral ventricle', '51.2500'), ('right caudate nucleus', '121.2500'), ('right putamen', '57.5000'), ('right nucleus accumbens', '15.0000'), ('', '353.7500')]"
coronal,110,"(128, 256)","[('Unknown', '32903.7500'), ('white matter of left cerebral hemisphere', '981.2500'), ('cortex of left cerebral hemisphere', '2582.5000'), ('left lateral ventricle', '78.7500'), ('left caudate nucleus', '116.2500'), ('left putamen', '56.2500'), ('left nucleus accumbens', '21.2500'), ('white matter of right cerebral hemisphere', '1077.5000'), ('cortex of right cerebral hemisphere', '2493.7500'), ('right lateral ventricle', '50.0000'), ('right caudate nucleus', '132.5000'), ('right putamen', '76.2500'), ('right nucleus accumbens', '18.7500'), ('', '371.2500')]"
coronal,111,"(128, 256)","[('Unknown', '32805.0000'), ('white matter of left cerebral hemisphere', '966.2500'), ('cortex of left cerebral hemisphere', '2615.0000'), ('left lateral ventricle', '85.0000'), ('left caudate nucleus', '133.7500'), ('left putamen', '78.7500'), ('left nucleus accumbens', '26.2500'), ('white matter of right cerebral hemisphere', '1066.2500'), ('cortex of right cerebral hemisphere', '2510.0000'), ('right lateral ventricle', '58.7500'), ('right caudate nucleus', '135.0000'), ('right putamen', '96.2500'), ('right nucleus accumbens', '22.5000'), ('', '361.2500')]"
coronal,112,"(128, 256)","[('Unknown', '32688.7500'), ('white matter of left cerebral hemisphere', '983.7500'), ('cortex of left cerebral hemisphere', '2628.7500'), ('left lateral ventricle', '80.0000'), ('left caudate nucleus', '142.5000'), ('left putamen', '87.5000'), ('left nucleus accumbens', '27.5000'), ('white matter of right cerebral hemisphere', '1075.0000'), ('cortex of right cerebral hemisphere', '2521.2500'), ('right lateral ventricle', '62.5000'), ('right caudate nucleus', '133.7500'), ('right putamen', '118.7500'), ('right nucleus accumbens', '28.7500'), ('', '381.2500')]"
coronal,113,"(128, 256)","[('Unknown', '32577.5000'), ('white matter of left cerebral hemisphere', '1008.7500'), ('cortex of left cerebral hemisphere', '2620.0000'), ('left lateral ventricle', '85.0000'), ('left caudate nucleus', '143.7500'), ('left putamen', '118.7500'), ('left nucleus accumbens', '33.7500'), ('white matter of right cerebral hemisphere', '1067.5000'), ('cortex of right cerebral hemisphere', '2586.2500'), ('right lateral ventricle', '68.7500'), ('right caudate nucleus', '137.5000'), ('right putamen', '133.7500'), ('right nucleus accumbens', '26.2500'), ('', '352.5000')]"
coronal,114,"(128, 256)","[('Unknown', '32457.5000'), ('white matter of left cerebral hemisphere', '1072.5000'), ('cortex of left cerebral hemisphere', '2583.7500'), ('left lateral ventricle', '80.0000'), ('left caudate nucleus', '146.2500'), ('left putamen', '143.7500'), ('left nucleus accumbens', '35.0000'), ('white matter of right cerebral hemisphere', '1073.7500'), ('cortex of right cerebral hemisphere', '2586.2500'), ('right lateral ventricle', '71.2500'), ('right caudate nucleus', '135.0000'), ('right putamen', '160.0000'), ('right nucleus accumbens', '28.7500'), ('', '386.2500')]"
coronal,115,"(128, 256)","[('Unknown', '32332.5000'), ('white matter of left cerebral hemisphere', '1068.7500'), ('cortex of left cerebral hemisphere', '2621.2500'), ('left lateral ventricle', '83.7500'), ('left caudate nucleus', '145.0000'), ('left putamen', '160.0000'), ('left nucleus accumbens', '30.0000'), ('white matter of right cerebral hemisphere', '1086.2500'), ('cortex of right cerebral hemisphere', '2631.2500'), ('right lateral ventricle', '71.2500'), ('right caudate nucleus', '137.5000'), ('right putamen', '175.0000'), ('right nucleus accumbens', '27.5000'), ('', '390.0000')]"
coronal,116,"(128, 256)","[('Unknown', '32262.5000'), ('white matter of left cerebral hemisphere', '1130.0000'), ('cortex of left cerebral hemisphere', '2597.5000'), ('left lateral ventricle', '85.0000'), ('left caudate nucleus', '136.2500'), ('left putamen', '177.5000'), ('left nucleus accumbens', '32.5000'), ('white matter of right cerebral hemisphere', '1096.2500'), ('cortex of right cerebral hemisphere', '2661.2500'), ('right lateral ventricle', '77.5000'), ('right caudate nucleus', '126.2500'), ('right putamen', '188.7500'), ('right nucleus accumbens', '30.0000'), ('', '358.7500')]"
coronal,117,"(128, 256)","[('Unknown', '32143.7500'), ('white matter of left cerebral hemisphere', '1155.0000'), ('cortex of left cerebral hemisphere', '2616.2500'), ('left lateral ventricle', '92.5000'), ('left caudate nucleus', '126.2500'), ('left putamen', '183.7500'), ('left nucleus accumbens', '27.5000'), ('white matter of right cerebral hemisphere', '1137.5000'), ('cortex of right cerebral hemisphere', '2692.5000'), ('right lateral ventricle', '85.0000'), ('right caudate nucleus', '115.0000'), ('right putamen', '205.0000'), ('right nucleus accumbens', '28.7500'), ('', '351.2500')]"
coronal,118,"(128, 256)","[('Unknown', '32045.0000'), ('white matter of left cerebral hemisphere', '1186.2500'), ('cortex of left cerebral hemisphere', '2622.5000'), ('left lateral ventricle', '92.5000'), ('left caudate nucleus', '115.0000'), ('left putamen', '191.2500'), ('left globus pallidus', '2.5000'), ('left nucleus accumbens', '21.2500'), ('white matter of right cerebral hemisphere', '1202.5000'), ('cortex of right cerebral hemisphere', '2670.0000'), ('right lateral ventricle', '88.7500'), ('right caudate nucleus', '112.5000'), ('right putamen', '200.0000'), ('right globus pallidus', '6.2500'), ('right nucleus accumbens', '23.7500'), ('', '380.0000')]"
coronal,119,"(128, 256)","[('Unknown', '31930.0000'), ('white matter of left cerebral hemisphere', '1200.0000'), ('cortex of left cerebral hemisphere', '2681.2500'), ('left lateral ventricle', '96.2500'), ('left caudate nucleus', '101.2500'), ('left putamen', '181.2500'), ('left globus pallidus', '18.7500'), ('left nucleus accumbens', '10.0000'), ('white matter of right cerebral hemisphere', '1206.2500'), ('cortex of right cerebral hemisphere', '2715.0000'), ('right lateral ventricle', '91.2500'), ('right caudate nucleus', '103.7500'), ('right putamen', '191.2500'), ('right globus pallidus', '11.2500'), ('right amygdala', '3.7500'), ('right nucleus accumbens', '16.2500'), ('', '402.5000')]"
coronal,120,"(128, 256)","[('Unknown', '31846.2500'), ('white matter of left cerebral hemisphere', '1272.5000'), ('cortex of left cerebral hemisphere', '2710.0000'), ('left lateral ventricle', '98.7500'), ('left caudate nucleus', '90.0000'), ('left putamen', '160.0000'), ('left globus pallidus', '30.0000'), ('third ventricle', '2.5000'), ('white matter of right cerebral hemisphere', '1275.0000'), ('cortex of right cerebral hemisphere', '2635.0000'), ('right lateral ventricle', '95.0000'), ('right caudate nucleus', '97.5000'), ('right putamen', '172.5000'), ('right globus pallidus', '22.5000'), ('right amygdala', '31.2500'), ('', '421.2500')]"
coronal,121,"(128, 256)","[('Unknown', '31752.5000'), ('white matter of left cerebral hemisphere', '1292.5000'), ('cortex of left cerebral hemisphere', '2655.0000'), ('left lateral ventricle', '98.7500'), ('left caudate nucleus', '92.5000'), ('left putamen', '158.7500'), ('left globus pallidus', '38.7500'), ('third ventricle', '17.5000'), ('left amygdala', '27.5000'), ('left ventral diencephalon', '17.5000'), ('white matter of right cerebral hemisphere', '1325.0000'), ('cortex of right cerebral hemisphere', '2592.5000'), ('right lateral ventricle', '96.2500'), ('right caudate nucleus', '88.7500'), ('right putamen', '158.7500'), ('right globus pallidus', '42.5000'), ('right amygdala', '78.7500'), ('right ventral diencephalon', '12.5000'), ('', '413.7500')]"
coronal,122,"(128, 256)","[('Unknown', '31647.5000'), ('white matter of left cerebral hemisphere', '1323.7500'), ('cortex of left cerebral hemisphere', '2570.0000'), ('left lateral ventricle', '95.0000'), ('left caudate nucleus', '80.0000'), ('left putamen', '158.7500'), ('left globus pallidus', '52.5000'), ('third ventricle', '21.2500'), ('left amygdala', '93.7500'), ('left ventral diencephalon', '47.5000'), ('white matter of right cerebral hemisphere', '1405.0000'), ('cortex of right cerebral hemisphere', '2528.7500'), ('right lateral ventricle', '91.2500'), ('right caudate nucleus', '85.0000'), ('right putamen', '146.2500'), ('right globus pallidus', '55.0000'), ('right amygdala', '108.7500'), ('right ventral diencephalon', '40.0000'), ('', '410.0000')]"
