coupe,num coupe,dimensions,labels
coronal,23,"(256, 256, 1)","[('Unknown', '73791.2109'), ('white matter of left cerebral hemisphere', '1458.1055'), ('cortex of left cerebral hemisphere', '2885.8887'), ('left lateral ventricle', '21.0938'), ('white matter of left hemisphere of cerebellum', '228.0762'), ('left cerebellar cortex', '1963.0371'), ('white matter of right cerebral hemisphere', '1356.5918'), ('cortex of right cerebral hemisphere', '2481.1523'), ('right lateral ventricle', '5.2734'), ('white matter of right hemisphere of cerebellum', '245.2148'), ('right cerebellar cortex', '1964.3555')]"
coronal,24,"(256, 256, 1)","[('Unknown', '73196.6309'), ('white matter of left cerebral hemisphere', '1491.0645'), ('cortex of left cerebral hemisphere', '3013.7695'), ('left lateral ventricle', '19.7754'), ('white matter of left hemisphere of cerebellum', '220.1660'), ('left cerebellar cortex', '2035.5469'), ('white matter of right cerebral hemisphere', '1245.8496'), ('cortex of right cerebral hemisphere', '2822.6074'), ('right lateral ventricle', '9.2285'), ('white matter of right hemisphere of cerebellum', '210.9375'), ('right cerebellar cortex', '2134.4238')]"
coronal,25,"(256, 256, 1)","[('Unknown', '72714.1113'), ('white matter of left cerebral hemisphere', '1351.3184'), ('cortex of left cerebral hemisphere', '3277.4414'), ('left lateral ventricle', '15.8203'), ('white matter of left hemisphere of cerebellum', '370.4590'), ('left cerebellar cortex', '2025.0000'), ('white matter of right cerebral hemisphere', '1295.9473'), ('cortex of right cerebral hemisphere', '2880.6152'), ('right lateral ventricle', '6.5918'), ('white matter of right hemisphere of cerebellum', '321.6797'), ('right cerebellar cortex', '2141.0156')]"
coronal,26,"(256, 256, 1)","[('Unknown', '72074.7070'), ('white matter of left cerebral hemisphere', '1376.3672'), ('cortex of left cerebral hemisphere', '3493.6523'), ('left lateral ventricle', '17.1387'), ('white matter of left hemisphere of cerebellum', '399.4629'), ('left cerebellar cortex', '2061.9141'), ('white matter of right cerebral hemisphere', '1293.3105'), ('cortex of right cerebral hemisphere', '3141.6504'), ('right lateral ventricle', '6.5918'), ('white matter of right hemisphere of cerebellum', '363.8672'), ('right cerebellar cortex', '2171.3379')]"
coronal,27,"(256, 256, 1)","[('Unknown', '71942.8711'), ('white matter of left cerebral hemisphere', '1446.2402'), ('cortex of left cerebral hemisphere', '3347.3145'), ('left lateral ventricle', '18.4570'), ('white matter of left hemisphere of cerebellum', '383.6426'), ('left cerebellar cortex', '2118.6035'), ('white matter of right cerebral hemisphere', '1427.7832'), ('cortex of right cerebral hemisphere', '3187.7930'), ('right lateral ventricle', '5.2734'), ('white matter of right hemisphere of cerebellum', '377.0508'), ('right cerebellar cortex', '2144.9707')]"
coronal,28,"(256, 256, 1)","[('Unknown', '71314.0137'), ('white matter of left cerebral hemisphere', '1579.3945'), ('cortex of left cerebral hemisphere', '3463.3301'), ('left lateral ventricle', '21.0938'), ('white matter of left hemisphere of cerebellum', '461.4258'), ('left cerebellar cortex', '2138.3789'), ('white matter of right cerebral hemisphere', '1317.0410'), ('cortex of right cerebral hemisphere', '3463.3301'), ('right lateral ventricle', '3.9551'), ('white matter of right hemisphere of cerebellum', '483.8379'), ('right cerebellar cortex', '2154.1992')]"
coronal,29,"(256, 256, 1)","[('Unknown', '71128.1250'), ('white matter of left cerebral hemisphere', '1711.2305'), ('cortex of left cerebral hemisphere', '3442.2363'), ('left lateral ventricle', '22.4121'), ('white matter of left hemisphere of cerebellum', '502.2949'), ('left cerebellar cortex', '2143.6523'), ('white matter of right cerebral hemisphere', '1422.5098'), ('cortex of right cerebral hemisphere', '3405.3223'), ('right lateral ventricle', '1.3184'), ('white matter of right hemisphere of cerebellum', '515.4785'), ('right cerebellar cortex', '2105.4199')]"
coronal,30,"(256, 256, 1)","[('Unknown', '70801.1719'), ('white matter of left cerebral hemisphere', '1977.5391'), ('cortex of left cerebral hemisphere', '3258.9844'), ('left lateral ventricle', '26.3672'), ('white matter of left hemisphere of cerebellum', '564.2578'), ('left cerebellar cortex', '2117.2852'), ('white matter of right cerebral hemisphere', '1725.7324'), ('cortex of right cerebral hemisphere', '3281.3965'), ('right lateral ventricle', '3.9551'), ('white matter of right hemisphere of cerebellum', '529.9805'), ('right cerebellar cortex', '2113.3301')]"
coronal,31,"(256, 256, 1)","[('Unknown', '70689.1113'), ('white matter of left cerebral hemisphere', '2038.1836'), ('cortex of left cerebral hemisphere', '3165.3809'), ('left lateral ventricle', '32.9590'), ('white matter of left hemisphere of cerebellum', '543.1641'), ('left cerebellar cortex', '2197.7051'), ('white matter of right cerebral hemisphere', '1827.2461'), ('cortex of right cerebral hemisphere', '3258.9844'), ('right lateral ventricle', '6.5918'), ('white matter of right hemisphere of cerebellum', '547.1191'), ('right cerebellar cortex', '2093.5547')]"
coronal,32,"(256, 256, 1)","[('Unknown', '69908.6426'), ('white matter of left cerebral hemisphere', '2175.2930'), ('cortex of left cerebral hemisphere', '3301.1719'), ('left lateral ventricle', '42.1875'), ('white matter of left hemisphere of cerebellum', '653.9062'), ('left cerebellar cortex', '2214.8438'), ('white matter of right cerebral hemisphere', '1955.1270'), ('cortex of right cerebral hemisphere', '3294.5801'), ('right lateral ventricle', '6.5918'), ('white matter of right hemisphere of cerebellum', '648.6328'), ('right cerebellar cortex', '2199.0234')]"
coronal,33,"(256, 256, 1)","[('Unknown', '69618.6035'), ('white matter of left cerebral hemisphere', '2305.8105'), ('cortex of left cerebral hemisphere', '3185.1562'), ('left lateral ventricle', '48.7793'), ('white matter of left hemisphere of cerebellum', '582.7148'), ('left cerebellar cortex', '2358.5449'), ('white matter of right cerebral hemisphere', '2130.4688'), ('cortex of right cerebral hemisphere', '3245.8008'), ('right lateral ventricle', '11.8652'), ('white matter of right hemisphere of cerebellum', '573.4863'), ('right cerebellar cortex', '2338.7695')]"
coronal,34,"(256, 256, 1)","[('Unknown', '69476.2207'), ('white matter of left cerebral hemisphere', '2191.1133'), ('cortex of left cerebral hemisphere', '3512.1094'), ('left lateral ventricle', '60.6445'), ('white matter of left hemisphere of cerebellum', '711.9141'), ('left cerebellar cortex', '2173.9746'), ('fourth ventricle', '10.5469'), ('white matter of right cerebral hemisphere', '2064.5508'), ('cortex of right cerebral hemisphere', '3331.4941'), ('right lateral ventricle', '14.5020'), ('white matter of right hemisphere of cerebellum', '717.1875'), ('right cerebellar cortex', '2135.7422')]"
coronal,35,"(256, 256, 1)","[('Unknown', '69179.5898'), ('white matter of left cerebral hemisphere', '2309.7656'), ('cortex of left cerebral hemisphere', '3307.7637'), ('left lateral ventricle', '71.1914'), ('white matter of left hemisphere of cerebellum', '744.8730'), ('left cerebellar cortex', '2138.3789'), ('fourth ventricle', '31.6406'), ('white matter of right cerebral hemisphere', '2150.2441'), ('cortex of right cerebral hemisphere', '3516.0645'), ('right lateral ventricle', '21.0938'), ('white matter of right hemisphere of cerebellum', '722.4609'), ('right cerebellar cortex', '2206.9336')]"
coronal,36,"(256, 256, 1)","[('Unknown', '68867.1387'), ('white matter of left cerebral hemisphere', '2237.2559'), ('cortex of left cerebral hemisphere', '3629.4434'), ('left lateral ventricle', '106.7871'), ('white matter of left hemisphere of cerebellum', '717.1875'), ('left cerebellar cortex', '2177.9297'), ('fourth ventricle', '94.9219'), ('white matter of right cerebral hemisphere', '2115.9668'), ('cortex of right cerebral hemisphere', '3622.8516'), ('right lateral ventricle', '30.3223'), ('white matter of right hemisphere of cerebellum', '817.3828'), ('right cerebellar cortex', '1982.8125')]"
coronal,37,"(256, 256, 1)","[('Unknown', '68810.4492'), ('white matter of left cerebral hemisphere', '2341.4062'), ('cortex of left cerebral hemisphere', '3581.9824'), ('left lateral ventricle', '118.6523'), ('white matter of left hemisphere of cerebellum', '688.1836'), ('left cerebellar cortex', '2144.9707'), ('fourth ventricle', '101.5137'), ('white matter of right cerebral hemisphere', '2225.3906'), ('cortex of right cerebral hemisphere', '3542.4316'), ('right lateral ventricle', '34.2773'), ('white matter of right hemisphere of cerebellum', '733.0078'), ('right cerebellar cortex', '2077.7344')]"
coronal,38,"(256, 256, 1)","[('Unknown', '68830.2246'), ('white matter of left cerebral hemisphere', '2315.0391'), ('cortex of left cerebral hemisphere', '3636.0352'), ('left lateral ventricle', '141.0645'), ('white matter of left hemisphere of cerebellum', '630.1758'), ('left cerebellar cortex', '2105.4199'), ('fourth ventricle', '155.5664'), ('white matter of right cerebral hemisphere', '2518.0664'), ('cortex of right cerebral hemisphere', '3327.5391'), ('right lateral ventricle', '47.4609'), ('white matter of right hemisphere of cerebellum', '694.7754'), ('right cerebellar cortex', '1998.6328')]"
coronal,39,"(256, 256, 1)","[('Unknown', '69146.6309'), ('white matter of left cerebral hemisphere', '2318.9941'), ('cortex of left cerebral hemisphere', '3505.5176'), ('left lateral ventricle', '181.9336'), ('white matter of left hemisphere of cerebellum', '622.2656'), ('left cerebellar cortex', '1966.9922'), ('fourth ventricle', '160.8398'), ('white matter of right cerebral hemisphere', '2238.5742'), ('cortex of right cerebral hemisphere', '3566.1621'), ('right lateral ventricle', '72.5098'), ('white matter of right hemisphere of cerebellum', '653.9062'), ('right cerebellar cortex', '1965.6738')]"
coronal,40,"(256, 256, 1)","[('Unknown', '69191.4551'), ('white matter of left cerebral hemisphere', '2380.9570'), ('cortex of left cerebral hemisphere', '3468.6035'), ('left lateral ventricle', '200.3906'), ('white matter of left hemisphere of cerebellum', '649.9512'), ('left cerebellar cortex', '1807.4707'), ('fourth ventricle', '332.2266'), ('white matter of right cerebral hemisphere', '2216.1621'), ('cortex of right cerebral hemisphere', '3584.6191'), ('right lateral ventricle', '94.9219'), ('white matter of right hemisphere of cerebellum', '711.9141'), ('right cerebellar cortex', '1761.3281')]"
coronal,41,"(256, 256, 1)","[('Unknown', '69095.2148'), ('white matter of left cerebral hemisphere', '2514.1113'), ('cortex of left cerebral hemisphere', '3406.6406'), ('left lateral ventricle', '197.7539'), ('white matter of left hemisphere of cerebellum', '565.5762'), ('left cerebellar cortex', '1674.3164'), ('fourth ventricle', '355.9570'), ('brainstem', '249.1699'), ('white matter of right cerebral hemisphere', '2303.1738'), ('cortex of right cerebral hemisphere', '3678.2227'), ('right lateral ventricle', '119.9707'), ('white matter of right hemisphere of cerebellum', '561.6211'), ('right cerebellar cortex', '1678.2715')]"
coronal,42,"(256, 256, 1)","[('Unknown', '69163.7695'), ('white matter of left cerebral hemisphere', '2577.3926'), ('cortex of left cerebral hemisphere', '3566.1621'), ('left lateral ventricle', '217.5293'), ('white matter of left hemisphere of cerebellum', '535.2539'), ('left cerebellar cortex', '1375.0488'), ('fourth ventricle', '313.7695'), ('brainstem', '586.6699'), ('white matter of right cerebral hemisphere', '2726.3672'), ('cortex of right cerebral hemisphere', '3299.8535'), ('right lateral ventricle', '147.6562'), ('white matter of right hemisphere of cerebellum', '486.4746'), ('right cerebellar cortex', '1404.0527')]"
coronal,43,"(256, 256, 1)","[('Unknown', '69796.5820'), ('white matter of left cerebral hemisphere', '2794.9219'), ('cortex of left cerebral hemisphere', '3199.6582'), ('left lateral ventricle', '200.3906'), ('white matter of left hemisphere of cerebellum', '359.9121'), ('left cerebellar cortex', '1249.8047'), ('fourth ventricle', '224.1211'), ('brainstem', '847.7051'), ('left hippocampus', '50.0977'), ('white matter of right cerebral hemisphere', '2703.9551'), ('cortex of right cerebral hemisphere', '3207.5684'), ('right lateral ventricle', '148.9746'), ('white matter of right hemisphere of cerebellum', '379.6875'), ('right cerebellar cortex', '1236.6211')]"
coronal,44,"(256, 256, 1)","[('Unknown', '69871.7285'), ('white matter of left cerebral hemisphere', '2951.8066'), ('cortex of left cerebral hemisphere', '3044.0918'), ('left lateral ventricle', '189.8438'), ('white matter of left hemisphere of cerebellum', '383.6426'), ('left cerebellar cortex', '938.6719'), ('fourth ventricle', '154.2480'), ('brainstem', '1114.0137'), ('left hippocampus', '189.8438'), ('white matter of right cerebral hemisphere', '2670.9961'), ('cortex of right cerebral hemisphere', '3361.8164'), ('right lateral ventricle', '146.3379'), ('white matter of right hemisphere of cerebellum', '313.7695'), ('right cerebellar cortex', '943.9453'), ('right hippocampus', '125.2441')]"
coronal,45,"(256, 256, 1)","[('Unknown', '70242.1875'), ('white matter of left cerebral hemisphere', '2736.9141'), ('cortex of left cerebral hemisphere', '3219.4336'), ('left lateral ventricle', '195.1172'), ('white matter of left hemisphere of cerebellum', '320.3613'), ('left cerebellar cortex', '905.7129'), ('fourth ventricle', '93.6035'), ('brainstem', '1153.5645'), ('left hippocampus', '228.0762'), ('white matter of right cerebral hemisphere', '2752.7344'), ('cortex of right cerebral hemisphere', '3141.6504'), ('right lateral ventricle', '133.1543'), ('white matter of right hemisphere of cerebellum', '276.8555'), ('right cerebellar cortex', '810.7910'), ('right hippocampus', '189.8438')]"
coronal,46,"(256, 256, 1)","[('Unknown', '69958.7402'), ('white matter of left cerebral hemisphere', '2686.8164'), ('cortex of left cerebral hemisphere', '3364.4531'), ('left lateral ventricle', '203.0273'), ('white matter of left hemisphere of cerebellum', '270.2637'), ('left cerebellar cortex', '787.0605'), ('fourth ventricle', '47.4609'), ('brainstem', '1338.1348'), ('left hippocampus', '234.6680'), ('white matter of right cerebral hemisphere', '2968.9453'), ('cortex of right cerebral hemisphere', '3141.6504'), ('right lateral ventricle', '119.9707'), ('temporal horn of right lateral ventricle', '6.5918'), ('white matter of right hemisphere of cerebellum', '280.8105'), ('right cerebellar cortex', '781.7871'), ('right hippocampus', '209.6191')]"
coronal,47,"(256, 256, 1)","[('Unknown', '70453.1250'), ('white matter of left cerebral hemisphere', '2701.3184'), ('cortex of left cerebral hemisphere', '3340.7227'), ('left lateral ventricle', '164.7949'), ('temporal horn of left lateral ventricle', '21.0938'), ('white matter of left hemisphere of cerebellum', '245.2148'), ('left cerebellar cortex', '502.2949'), ('left thalamus', '96.2402'), ('fourth ventricle', '18.4570'), ('brainstem', '1468.6523'), ('left hippocampus', '150.2930'), ('white matter of right cerebral hemisphere', '2889.8438'), ('cortex of right cerebral hemisphere', '3232.6172'), ('right lateral ventricle', '116.0156'), ('temporal horn of right lateral ventricle', '5.2734'), ('white matter of right hemisphere of cerebellum', '270.2637'), ('right cerebellar cortex', '478.5645'), ('right thalamus proper', '50.0977'), ('right hippocampus', '195.1172')]"
coronal,48,"(256, 256, 1)","[('Unknown', '70662.7441'), ('white matter of left cerebral hemisphere', '2937.3047'), ('cortex of left cerebral hemisphere', '3095.5078'), ('left lateral ventricle', '181.9336'), ('temporal horn of left lateral ventricle', '15.8203'), ('white matter of left hemisphere of cerebellum', '209.6191'), ('left cerebellar cortex', '448.2422'), ('left thalamus', '184.5703'), ('brainstem', '1477.8809'), ('left hippocampus', '122.6074'), ('white matter of right cerebral hemisphere', '2935.9863'), ('cortex of right cerebral hemisphere', '3071.7773'), ('right lateral ventricle', '127.8809'), ('temporal horn of right lateral ventricle', '7.9102'), ('white matter of right hemisphere of cerebellum', '224.1211'), ('right cerebellar cortex', '436.3770'), ('right thalamus proper', '113.3789'), ('right hippocampus', '146.3379')]"
coronal,49,"(256, 256, 1)","[('Unknown', '70769.5312'), ('white matter of left cerebral hemisphere', '2740.8691'), ('cortex of left cerebral hemisphere', '3285.3516'), ('left lateral ventricle', '148.9746'), ('temporal horn of left lateral ventricle', '5.2734'), ('left cerebellar cortex', '288.7207'), ('left thalamus', '230.7129'), ('brainstem', '2005.2246'), ('left hippocampus', '148.9746'), ('white matter of right cerebral hemisphere', '3048.0469'), ('cortex of right cerebral hemisphere', '2978.1738'), ('right lateral ventricle', '118.6523'), ('temporal horn of right lateral ventricle', '7.9102'), ('right cerebellar cortex', '296.6309'), ('right thalamus proper', '187.2070'), ('right hippocampus', '139.7461')]"
coronal,50,"(256, 256, 1)","[('Unknown', '71205.9082'), ('white matter of left cerebral hemisphere', '2775.1465'), ('cortex of left cerebral hemisphere', '3216.7969'), ('left lateral ventricle', '151.6113'), ('temporal horn of left lateral ventricle', '10.5469'), ('left cerebellar cortex', '196.4355'), ('left thalamus', '246.5332'), ('brainstem', '1910.3027'), ('left hippocampus', '134.4727'), ('white matter of right cerebral hemisphere', '2794.9219'), ('cortex of right cerebral hemisphere', '3044.0918'), ('right lateral ventricle', '101.5137'), ('temporal horn of right lateral ventricle', '9.2285'), ('right cerebellar cortex', '239.9414'), ('right thalamus proper', '222.8027'), ('right hippocampus', '139.7461')]"
coronal,51,"(256, 256, 1)","[('Unknown', '70847.3145'), ('white matter of left cerebral hemisphere', '2862.1582'), ('cortex of left cerebral hemisphere', '3315.6738'), ('left lateral ventricle', '125.2441'), ('temporal horn of left lateral ventricle', '7.9102'), ('left cerebellar cortex', '123.9258'), ('left thalamus', '243.8965'), ('third ventricle', '15.8203'), ('brainstem', '1836.4746'), ('left hippocampus', '139.7461'), ('cerebrospinal fluid', '199.0723'), ('left ventral diencephalon', '31.6406'), ('white matter of right cerebral hemisphere', '2660.4492'), ('cortex of right cerebral hemisphere', '3359.1797'), ('right lateral ventricle', '72.5098'), ('temporal horn of right lateral ventricle', '3.9551'), ('right cerebellar cortex', '131.8359'), ('right thalamus proper', '258.3984'), ('right hippocampus', '164.7949')]"
coronal,52,"(256, 256, 1)","[('Unknown', '71110.9863'), ('white matter of left cerebral hemisphere', '2730.3223'), ('cortex of left cerebral hemisphere', '3414.5508'), ('left lateral ventricle', '142.3828'), ('temporal horn of left lateral ventricle', '9.2285'), ('left cerebellar cortex', '46.1426'), ('left thalamus', '243.8965'), ('third ventricle', '25.0488'), ('brainstem', '1684.8633'), ('left hippocampus', '131.8359'), ('cerebrospinal fluid', '188.5254'), ('left ventral diencephalon', '113.3789'), ('white matter of right cerebral hemisphere', '2700.0000'), ('cortex of right cerebral hemisphere', '3189.1113'), ('right lateral ventricle', '81.7383'), ('temporal horn of right lateral ventricle', '7.9102'), ('right cerebellar cortex', '46.1426'), ('right thalamus proper', '268.9453'), ('right hippocampus', '166.1133'), ('right ventral diencephalon', '98.8770')]"
coronal,53,"(256, 256, 1)","[('Unknown', '71329.8340'), ('white matter of left cerebral hemisphere', '2752.7344'), ('cortex of left cerebral hemisphere', '3244.4824'), ('left lateral ventricle', '150.2930'), ('temporal horn of left lateral ventricle', '14.5020'), ('left thalamus', '353.3203'), ('left caudate nucleus', '6.5918'), ('third ventricle', '21.0938'), ('brainstem', '1524.0234'), ('left hippocampus', '139.7461'), ('cerebrospinal fluid', '167.4316'), ('left ventral diencephalon', '206.9824'), ('white matter of right cerebral hemisphere', '2767.2363'), ('cortex of right cerebral hemisphere', '3001.9043'), ('right lateral ventricle', '67.2363'), ('temporal horn of right lateral ventricle', '5.2734'), ('right thalamus proper', '307.1777'), ('right caudate nucleus', '6.5918'), ('right hippocampus', '131.8359'), ('right ventral diencephalon', '201.7090')]"
coronal,54,"(256, 256, 1)","[('Unknown', '71223.0469'), ('white matter of left cerebral hemisphere', '2779.1016'), ('cortex of left cerebral hemisphere', '3306.4453'), ('left lateral ventricle', '135.7910'), ('temporal horn of left lateral ventricle', '15.8203'), ('left thalamus', '386.2793'), ('left caudate nucleus', '13.1836'), ('left putamen', '6.5918'), ('third ventricle', '80.4199'), ('brainstem', '1269.5801'), ('left hippocampus', '131.8359'), ('cerebrospinal fluid', '76.4648'), ('left ventral diencephalon', '330.9082'), ('white matter of right cerebral hemisphere', '2929.3945'), ('cortex of right cerebral hemisphere', '2793.6035'), ('right lateral ventricle', '69.8730'), ('temporal horn of right lateral ventricle', '5.2734'), ('right thalamus proper', '346.7285'), ('right caudate nucleus', '11.8652'), ('right hippocampus', '148.9746'), ('right ventral diencephalon', '338.8184')]"
coronal,55,"(256, 256, 1)","[('Unknown', '70962.0117'), ('white matter of left cerebral hemisphere', '2806.7871'), ('cortex of left cerebral hemisphere', '3365.7715'), ('left lateral ventricle', '126.5625'), ('temporal horn of left lateral ventricle', '6.5918'), ('left thalamus', '421.8750'), ('left caudate nucleus', '17.1387'), ('left putamen', '10.5469'), ('third ventricle', '96.2402'), ('brainstem', '1025.6836'), ('left hippocampus', '131.8359'), ('cerebrospinal fluid', '48.7793'), ('left ventral diencephalon', '413.9648'), ('white matter of right cerebral hemisphere', '2924.1211'), ('cortex of right cerebral hemisphere', '2993.9941'), ('right lateral ventricle', '69.8730'), ('temporal horn of right lateral ventricle', '2.6367'), ('right thalamus proper', '379.6875'), ('right caudate nucleus', '11.8652'), ('right putamen', '13.1836'), ('right hippocampus', '133.1543'), ('right ventral diencephalon', '437.6953')]"
