coupe,num coupe,dimensions,labels
coronal,22,"(256, 256, 1)","[('Unknown', '72247.4121'), ('white matter of left cerebral hemisphere', '1579.3945'), ('cortex of left cerebral hemisphere', '3473.8770'), ('left lateral ventricle', '13.1836'), ('white matter of left hemisphere of cerebellum', '117.3340'), ('left cerebellar cortex', '2085.6445'), ('white matter of right cerebral hemisphere', '1516.1133'), ('cortex of right cerebral hemisphere', '3194.3848'), ('white matter of right hemisphere of cerebellum', '163.4766'), ('right cerebellar cortex', '2009.1797')]"
coronal,23,"(256, 256, 1)","[('Unknown', '71706.8848'), ('white matter of left cerebral hemisphere', '1431.7383'), ('cortex of left cerebral hemisphere', '3682.1777'), ('left lateral ventricle', '13.1836'), ('white matter of left hemisphere of cerebellum', '158.2031'), ('left cerebellar cortex', '2158.1543'), ('white matter of right cerebral hemisphere', '1484.4727'), ('cortex of right cerebral hemisphere', '3410.5957'), ('white matter of right hemisphere of cerebellum', '205.6641'), ('right cerebellar cortex', '2148.9258')]"
coronal,24,"(256, 256, 1)","[('Unknown', '71075.3906'), ('white matter of left cerebral hemisphere', '1440.9668'), ('cortex of left cerebral hemisphere', '3932.6660'), ('left lateral ventricle', '15.8203'), ('white matter of left hemisphere of cerebellum', '176.6602'), ('left cerebellar cortex', '2264.9414'), ('white matter of right cerebral hemisphere', '1514.7949'), ('cortex of right cerebral hemisphere', '3533.2031'), ('white matter of right hemisphere of cerebellum', '220.1660'), ('right cerebellar cortex', '2225.3906')]"
coronal,25,"(256, 256, 1)","[('Unknown', '70505.8594'), ('white matter of left cerebral hemisphere', '1394.8242'), ('cortex of left cerebral hemisphere', '4014.4043'), ('left lateral ventricle', '21.0938'), ('white matter of left hemisphere of cerebellum', '193.7988'), ('left cerebellar cortex', '2433.6914'), ('white matter of right cerebral hemisphere', '1425.1465'), ('cortex of right cerebral hemisphere', '3717.7734'), ('white matter of right hemisphere of cerebellum', '212.2559'), ('right cerebellar cortex', '2481.1523')]"
coronal,26,"(256, 256, 1)","[('Unknown', '70006.2012'), ('white matter of left cerebral hemisphere', '1510.8398'), ('cortex of left cerebral hemisphere', '3944.5312'), ('left lateral ventricle', '22.4121'), ('white matter of left hemisphere of cerebellum', '208.3008'), ('left cerebellar cortex', '2619.5801'), ('white matter of right cerebral hemisphere', '1466.0156'), ('cortex of right cerebral hemisphere', '3899.7070'), ('white matter of right hemisphere of cerebellum', '245.2148'), ('right cerebellar cortex', '2477.1973')]"
coronal,27,"(256, 256, 1)","[('Unknown', '69539.5020'), ('white matter of left cerebral hemisphere', '1649.2676'), ('cortex of left cerebral hemisphere', '4038.1348'), ('left lateral ventricle', '21.0938'), ('white matter of left hemisphere of cerebellum', '307.1777'), ('left cerebellar cortex', '2536.5234'), ('white matter of right cerebral hemisphere', '1580.7129'), ('cortex of right cerebral hemisphere', '3894.4336'), ('white matter of right hemisphere of cerebellum', '321.6797'), ('right cerebellar cortex', '2511.4746')]"
coronal,28,"(256, 256, 1)","[('Unknown', '69263.9648'), ('white matter of left cerebral hemisphere', '1721.7773'), ('cortex of left cerebral hemisphere', '4050.0000'), ('left lateral ventricle', '29.0039'), ('white matter of left hemisphere of cerebellum', '333.5449'), ('left cerebellar cortex', '2632.7637'), ('white matter of right cerebral hemisphere', '1597.8516'), ('cortex of right cerebral hemisphere', '3860.1562'), ('white matter of right hemisphere of cerebellum', '359.9121'), ('right cerebellar cortex', '2551.0254')]"
coronal,29,"(256, 256, 1)","[('Unknown', '69009.5215'), ('white matter of left cerebral hemisphere', '1821.9727'), ('cortex of left cerebral hemisphere', '4085.5957'), ('left lateral ventricle', '31.6406'), ('white matter of left hemisphere of cerebellum', '428.4668'), ('left cerebellar cortex', '2615.6250'), ('white matter of right cerebral hemisphere', '1638.7207'), ('cortex of right cerebral hemisphere', '3836.4258'), ('white matter of right hemisphere of cerebellum', '427.1484'), ('right cerebellar cortex', '2504.8828')]"
coronal,30,"(256, 256, 1)","[('Unknown', '68735.3027'), ('white matter of left cerebral hemisphere', '1989.4043'), ('cortex of left cerebral hemisphere', '3911.5723'), ('left lateral ventricle', '32.9590'), ('white matter of left hemisphere of cerebellum', '470.6543'), ('left cerebellar cortex', '2630.1270'), ('white matter of right cerebral hemisphere', '1756.0547'), ('cortex of right cerebral hemisphere', '3792.9199'), ('white matter of right hemisphere of cerebellum', '458.7891'), ('right cerebellar cortex', '2622.2168')]"
coronal,31,"(256, 256, 1)","[('Unknown', '68462.4023'), ('white matter of left cerebral hemisphere', '1970.9473'), ('cortex of left cerebral hemisphere', '3941.8945'), ('left lateral ventricle', '40.8691'), ('white matter of left hemisphere of cerebellum', '522.0703'), ('left cerebellar cortex', '2652.5391'), ('white matter of right cerebral hemisphere', '1758.6914'), ('cortex of right cerebral hemisphere', '3877.2949'), ('white matter of right hemisphere of cerebellum', '482.5195'), ('right cerebellar cortex', '2690.7715')]"
coronal,32,"(256, 256, 1)","[('Unknown', '68211.9141'), ('white matter of left cerebral hemisphere', '2006.5430'), ('cortex of left cerebral hemisphere', '3953.7598'), ('left lateral ventricle', '47.4609'), ('white matter of left hemisphere of cerebellum', '526.0254'), ('left cerebellar cortex', '2681.5430'), ('white matter of right cerebral hemisphere', '1740.2344'), ('cortex of right cerebral hemisphere', '4002.5391'), ('white matter of right hemisphere of cerebellum', '512.8418'), ('right cerebellar cortex', '2717.1387')]"
coronal,33,"(256, 256, 1)","[('Unknown', '67840.1367'), ('white matter of left cerebral hemisphere', '2086.9629'), ('cortex of left cerebral hemisphere', '3937.9395'), ('left lateral ventricle', '52.7344'), ('white matter of left hemisphere of cerebellum', '551.0742'), ('left cerebellar cortex', '2754.0527'), ('white matter of right cerebral hemisphere', '1818.0176'), ('cortex of right cerebral hemisphere', '4053.9551'), ('right lateral ventricle', '3.9551'), ('white matter of right hemisphere of cerebellum', '543.1641'), ('right cerebellar cortex', '2758.0078')]"
coronal,34,"(256, 256, 1)","[('Unknown', '67576.4648'), ('white matter of left cerebral hemisphere', '2158.1543'), ('cortex of left cerebral hemisphere', '4006.4941'), ('left lateral ventricle', '61.9629'), ('white matter of left hemisphere of cerebellum', '652.5879'), ('left cerebellar cortex', '2591.8945'), ('white matter of right cerebral hemisphere', '1944.5801'), ('cortex of right cerebral hemisphere', '4053.9551'), ('right lateral ventricle', '15.8203'), ('white matter of right hemisphere of cerebellum', '648.6328'), ('right cerebellar cortex', '2689.4531')]"
coronal,35,"(256, 256, 1)","[('Unknown', '67369.4824'), ('white matter of left cerebral hemisphere', '2607.7148'), ('cortex of left cerebral hemisphere', '3684.8145'), ('left lateral ventricle', '71.1914'), ('white matter of left hemisphere of cerebellum', '602.4902'), ('left cerebellar cortex', '2602.4414'), ('white matter of right cerebral hemisphere', '2222.7539'), ('cortex of right cerebral hemisphere', '3870.7031'), ('right lateral ventricle', '29.0039'), ('white matter of right hemisphere of cerebellum', '591.9434'), ('right cerebellar cortex', '2747.4609')]"
coronal,36,"(256, 256, 1)","[('Unknown', '67137.4512'), ('white matter of left cerebral hemisphere', '2763.2812'), ('cortex of left cerebral hemisphere', '3542.4316'), ('left lateral ventricle', '89.6484'), ('white matter of left hemisphere of cerebellum', '686.8652'), ('left cerebellar cortex', '2643.3105'), ('white matter of right cerebral hemisphere', '2251.7578'), ('cortex of right cerebral hemisphere', '3943.2129'), ('right lateral ventricle', '39.5508'), ('white matter of right hemisphere of cerebellum', '652.5879'), ('right cerebellar cortex', '2649.9023')]"
coronal,37,"(256, 256, 1)","[('Unknown', '66934.4238'), ('white matter of left cerebral hemisphere', '2723.7305'), ('cortex of left cerebral hemisphere', '3662.4023'), ('left lateral ventricle', '106.7871'), ('white matter of left hemisphere of cerebellum', '735.6445'), ('left cerebellar cortex', '2586.6211'), ('white matter of right cerebral hemisphere', '2366.4551'), ('cortex of right cerebral hemisphere', '3919.4824'), ('right lateral ventricle', '52.7344'), ('white matter of right hemisphere of cerebellum', '697.4121'), ('right cerebellar cortex', '2614.3066')]"
coronal,38,"(256, 256, 1)","[('Unknown', '66763.0371'), ('white matter of left cerebral hemisphere', '2674.9512'), ('cortex of left cerebral hemisphere', '3769.1895'), ('left lateral ventricle', '123.9258'), ('white matter of left hemisphere of cerebellum', '748.8281'), ('left cerebellar cortex', '2577.3926'), ('fourth ventricle', '5.2734'), ('white matter of right cerebral hemisphere', '2640.6738'), ('cortex of right cerebral hemisphere', '3770.5078'), ('right lateral ventricle', '67.2363'), ('white matter of right hemisphere of cerebellum', '675.0000'), ('right cerebellar cortex', '2583.9844')]"
coronal,39,"(256, 256, 1)","[('Unknown', '66633.8379'), ('white matter of left cerebral hemisphere', '2665.7227'), ('cortex of left cerebral hemisphere', '3816.6504'), ('left lateral ventricle', '150.2930'), ('white matter of left hemisphere of cerebellum', '739.5996'), ('left cerebellar cortex', '2556.2988'), ('fourth ventricle', '10.5469'), ('white matter of right cerebral hemisphere', '2660.4492'), ('cortex of right cerebral hemisphere', '3810.0586'), ('right lateral ventricle', '97.5586'), ('white matter of right hemisphere of cerebellum', '713.2324'), ('right cerebellar cortex', '2545.7520')]"
coronal,40,"(256, 256, 1)","[('Unknown', '66616.6992'), ('white matter of left cerebral hemisphere', '2581.3477'), ('cortex of left cerebral hemisphere', '4001.2207'), ('left lateral ventricle', '172.7051'), ('white matter of left hemisphere of cerebellum', '730.3711'), ('left cerebellar cortex', '2473.2422'), ('fourth ventricle', '29.0039'), ('white matter of right cerebral hemisphere', '2543.1152'), ('cortex of right cerebral hemisphere', '3960.3516'), ('right lateral ventricle', '131.8359'), ('white matter of right hemisphere of cerebellum', '706.6406'), ('right cerebellar cortex', '2453.4668')]"
coronal,41,"(256, 256, 1)","[('Unknown', '66624.6094'), ('white matter of left cerebral hemisphere', '2544.4336'), ('cortex of left cerebral hemisphere', '4071.0938'), ('left lateral ventricle', '193.7988'), ('white matter of left hemisphere of cerebellum', '644.6777'), ('left cerebellar cortex', '2511.4746'), ('fourth ventricle', '56.6895'), ('white matter of right cerebral hemisphere', '2490.3809'), ('cortex of right cerebral hemisphere', '4047.3633'), ('right lateral ventricle', '176.6602'), ('white matter of right hemisphere of cerebellum', '668.4082'), ('right cerebellar cortex', '2370.4102')]"
coronal,42,"(256, 256, 1)","[('Unknown', '66703.7109'), ('white matter of left cerebral hemisphere', '2551.0254'), ('cortex of left cerebral hemisphere', '4164.6973'), ('left lateral ventricle', '192.4805'), ('white matter of left hemisphere of cerebellum', '594.5801'), ('left cerebellar cortex', '2413.9160'), ('fourth ventricle', '59.3262'), ('white matter of right cerebral hemisphere', '2510.1562'), ('cortex of right cerebral hemisphere', '4090.8691'), ('right lateral ventricle', '214.8926'), ('white matter of right hemisphere of cerebellum', '609.0820'), ('right cerebellar cortex', '2295.2637')]"
coronal,43,"(256, 256, 1)","[('Unknown', '66821.0449'), ('white matter of left cerebral hemisphere', '2599.8047'), ('cortex of left cerebral hemisphere', '4088.2324'), ('left lateral ventricle', '184.5703'), ('white matter of left hemisphere of cerebellum', '508.8867'), ('left cerebellar cortex', '2344.0430'), ('fourth ventricle', '84.3750'), ('left hippocampus', '93.6035'), ('white matter of right cerebral hemisphere', '2589.2578'), ('cortex of right cerebral hemisphere', '3989.3555'), ('right lateral ventricle', '253.1250'), ('white matter of right hemisphere of cerebellum', '584.0332'), ('right cerebellar cortex', '2259.6680')]"
coronal,44,"(256, 256, 1)","[('Unknown', '67013.5254'), ('white matter of left cerebral hemisphere', '2626.1719'), ('cortex of left cerebral hemisphere', '3989.3555'), ('left lateral ventricle', '185.8887'), ('temporal horn of left lateral ventricle', '1.3184'), ('white matter of left hemisphere of cerebellum', '498.3398'), ('left cerebellar cortex', '2171.3379'), ('fourth ventricle', '154.2480'), ('left hippocampus', '188.5254'), ('white matter of right cerebral hemisphere', '2580.0293'), ('cortex of right cerebral hemisphere', '4056.5918'), ('right lateral ventricle', '259.7168'), ('white matter of right hemisphere of cerebellum', '531.2988'), ('right cerebellar cortex', '2086.9629'), ('right hippocampus', '56.6895')]"
coronal,45,"(256, 256, 1)","[('Unknown', '67111.0840'), ('white matter of left cerebral hemisphere', '2759.3262'), ('cortex of left cerebral hemisphere', '3928.7109'), ('left lateral ventricle', '180.6152'), ('white matter of left hemisphere of cerebellum', '461.4258'), ('left cerebellar cortex', '1733.6426'), ('fourth ventricle', '271.5820'), ('brainstem', '508.8867'), ('left hippocampus', '228.0762'), ('white matter of right cerebral hemisphere', '2607.7148'), ('cortex of right cerebral hemisphere', '3981.4453'), ('right lateral ventricle', '254.4434'), ('white matter of right hemisphere of cerebellum', '494.3848'), ('right cerebellar cortex', '1728.3691'), ('right hippocampus', '150.2930')]"
coronal,46,"(256, 256, 1)","[('Unknown', '67262.6953'), ('white matter of left cerebral hemisphere', '2966.3086'), ('cortex of left cerebral hemisphere', '3766.5527'), ('left lateral ventricle', '168.7500'), ('white matter of left hemisphere of cerebellum', '329.5898'), ('left cerebellar cortex', '1622.9004'), ('left thalamus', '135.7910'), ('fourth ventricle', '208.3008'), ('brainstem', '826.6113'), ('left hippocampus', '104.1504'), ('white matter of right cerebral hemisphere', '2740.8691'), ('cortex of right cerebral hemisphere', '3873.3398'), ('right lateral ventricle', '230.7129'), ('white matter of right hemisphere of cerebellum', '373.0957'), ('right cerebellar cortex', '1555.6641'), ('right hippocampus', '234.6680')]"
coronal,47,"(256, 256, 1)","[('Unknown', '67378.7109'), ('white matter of left cerebral hemisphere', '3057.2754'), ('cortex of left cerebral hemisphere', '3774.4629'), ('left lateral ventricle', '163.4766'), ('temporal horn of left lateral ventricle', '2.6367'), ('white matter of left hemisphere of cerebellum', '274.2188'), ('left cerebellar cortex', '1264.3066'), ('left thalamus', '143.7012'), ('fourth ventricle', '114.6973'), ('brainstem', '1406.6895'), ('left hippocampus', '104.1504'), ('white matter of right cerebral hemisphere', '2858.2031'), ('cortex of right cerebral hemisphere', '3883.8867'), ('right lateral ventricle', '197.7539'), ('white matter of right hemisphere of cerebellum', '301.9043'), ('right cerebellar cortex', '1245.8496'), ('right thalamus proper', '117.3340'), ('right hippocampus', '110.7422')]"
coronal,48,"(256, 256, 1)","[('Unknown', '67928.4668'), ('white matter of left cerebral hemisphere', '2950.4883'), ('cortex of left cerebral hemisphere', '3828.5156'), ('left lateral ventricle', '150.2930'), ('white matter of left hemisphere of cerebellum', '251.8066'), ('left cerebellar cortex', '924.1699'), ('left thalamus', '201.7090'), ('fourth ventricle', '38.2324'), ('brainstem', '1603.1250'), ('left hippocampus', '102.8320'), ('white matter of right cerebral hemisphere', '2875.3418'), ('cortex of right cerebral hemisphere', '3899.7070'), ('right lateral ventricle', '177.9785'), ('white matter of right hemisphere of cerebellum', '262.3535'), ('right cerebellar cortex', '918.8965'), ('right thalamus proper', '201.7090'), ('right hippocampus', '84.3750')]"
coronal,49,"(256, 256, 1)","[('Unknown', '68447.9004'), ('white matter of left cerebral hemisphere', '2850.2930'), ('cortex of left cerebral hemisphere', '3907.6172'), ('left lateral ventricle', '119.9707'), ('temporal horn of left lateral ventricle', '2.6367'), ('white matter of left hemisphere of cerebellum', '272.9004'), ('left cerebellar cortex', '572.1680'), ('left thalamus', '282.1289'), ('fourth ventricle', '18.4570'), ('brainstem', '1651.9043'), ('left hippocampus', '117.3340'), ('white matter of right cerebral hemisphere', '2870.0684'), ('cortex of right cerebral hemisphere', '3870.7031'), ('right lateral ventricle', '156.8848'), ('white matter of right hemisphere of cerebellum', '257.0801'), ('right cerebellar cortex', '644.6777'), ('right thalamus proper', '243.8965'), ('right hippocampus', '113.3789')]"
coronal,50,"(256, 256, 1)","[('Unknown', '68807.8125'), ('white matter of left cerebral hemisphere', '2722.4121'), ('cortex of left cerebral hemisphere', '3916.8457'), ('left lateral ventricle', '109.4238'), ('temporal horn of left lateral ventricle', '5.2734'), ('white matter of left hemisphere of cerebellum', '229.3945'), ('left cerebellar cortex', '495.7031'), ('left thalamus', '326.9531'), ('fourth ventricle', '19.7754'), ('brainstem', '1675.6348'), ('left hippocampus', '121.2891'), ('white matter of right cerebral hemisphere', '2660.4492'), ('cortex of right cerebral hemisphere', '3998.5840'), ('right lateral ventricle', '125.2441'), ('white matter of right hemisphere of cerebellum', '233.3496'), ('right cerebellar cortex', '520.7520'), ('right thalamus proper', '286.0840'), ('right hippocampus', '145.0195')]"
coronal,51,"(256, 256, 1)","[('Unknown', '68723.4375'), ('white matter of left cerebral hemisphere', '2669.6777'), ('cortex of left cerebral hemisphere', '3827.1973'), ('left lateral ventricle', '105.4688'), ('white matter of left hemisphere of cerebellum', '170.0684'), ('left cerebellar cortex', '435.0586'), ('left thalamus', '411.3281'), ('third ventricle', '18.4570'), ('fourth ventricle', '15.8203'), ('brainstem', '1778.4668'), ('left hippocampus', '138.4277'), ('cerebrospinal fluid', '226.7578'), ('white matter of right cerebral hemisphere', '2558.9355'), ('cortex of right cerebral hemisphere', '4030.2246'), ('right lateral ventricle', '113.3789'), ('white matter of right hemisphere of cerebellum', '187.2070'), ('right cerebellar cortex', '506.2500'), ('right thalamus proper', '352.0020'), ('right hippocampus', '131.8359')]"
coronal,52,"(256, 256, 1)","[('Unknown', '68977.8809'), ('white matter of left cerebral hemisphere', '2620.8984'), ('cortex of left cerebral hemisphere', '3778.4180'), ('left lateral ventricle', '94.9219'), ('white matter of left hemisphere of cerebellum', '164.7949'), ('left cerebellar cortex', '280.8105'), ('left thalamus', '503.6133'), ('third ventricle', '13.1836'), ('fourth ventricle', '13.1836'), ('brainstem', '1862.8418'), ('left hippocampus', '152.9297'), ('cerebrospinal fluid', '220.1660'), ('white matter of right cerebral hemisphere', '2491.6992'), ('cortex of right cerebral hemisphere', '4014.4043'), ('right lateral ventricle', '106.7871'), ('white matter of right hemisphere of cerebellum', '143.7012'), ('right cerebellar cortex', '367.8223'), ('right thalamus proper', '437.6953'), ('right hippocampus', '154.2480')]"
coronal,53,"(256, 256, 1)","[('Unknown', '69147.9492'), ('white matter of left cerebral hemisphere', '2962.3535'), ('cortex of left cerebral hemisphere', '3581.9824'), ('left lateral ventricle', '89.6484'), ('white matter of left hemisphere of cerebellum', '143.7012'), ('left cerebellar cortex', '93.6035'), ('left thalamus', '359.9121'), ('third ventricle', '26.3672'), ('fourth ventricle', '17.1387'), ('brainstem', '1911.6211'), ('left hippocampus', '154.2480'), ('cerebrospinal fluid', '199.0723'), ('left ventral diencephalon', '131.8359'), ('white matter of right cerebral hemisphere', '2801.5137'), ('cortex of right cerebral hemisphere', '3641.3086'), ('right lateral ventricle', '106.7871'), ('white matter of right hemisphere of cerebellum', '155.5664'), ('right cerebellar cortex', '272.9004'), ('right thalamus proper', '344.0918'), ('right hippocampus', '145.0195'), ('right ventral diencephalon', '113.3789')]"
coronal,54,"(256, 256, 1)","[('Unknown', '69424.8047'), ('white matter of left cerebral hemisphere', '2942.5781'), ('cortex of left cerebral hemisphere', '3605.7129'), ('left lateral ventricle', '81.7383'), ('left thalamus', '411.3281'), ('left caudate nucleus', '10.5469'), ('third ventricle', '64.5996'), ('fourth ventricle', '7.9102'), ('brainstem', '2125.1953'), ('left hippocampus', '133.1543'), ('cerebrospinal fluid', '146.3379'), ('left ventral diencephalon', '160.8398'), ('white matter of right cerebral hemisphere', '2978.1738'), ('cortex of right cerebral hemisphere', '3521.3379'), ('right lateral ventricle', '102.8320'), ('right thalamus proper', '379.6875'), ('right hippocampus', '133.1543'), ('right ventral diencephalon', '170.0684')]"
coronal,55,"(256, 256, 1)","[('Unknown', '69362.8418'), ('white matter of left cerebral hemisphere', '2970.2637'), ('cortex of left cerebral hemisphere', '3663.7207'), ('left lateral ventricle', '64.5996'), ('left thalamus', '408.6914'), ('left caudate nucleus', '13.1836'), ('third ventricle', '64.5996'), ('brainstem', '1794.2871'), ('left hippocampus', '138.4277'), ('cerebrospinal fluid', '81.7383'), ('left ventral diencephalon', '295.3125'), ('white matter of right cerebral hemisphere', '3190.4297'), ('cortex of right cerebral hemisphere', '3392.1387'), ('right lateral ventricle', '87.0117'), ('right thalamus proper', '444.2871'), ('right caudate nucleus', '11.8652'), ('right hippocampus', '150.2930'), ('right ventral diencephalon', '266.3086')]"
